Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagnX,MagnY,MagnZ,AccX_corr,GyroX_corr,MagnX_corr,AccY_corr,GyroY_corr,MagnY_corr,AccZ_corr,GyroZ_corr,MagnZ_corr,AccNorm,GyroNorm,AccNorm_filt,GyroNorm_filt,KneeAngle_fused_deg,KneeAngle_fused_filt_deg,KneeValgus_fused_deg,KneeValgus_filt_deg
72501.0,-9.062,-0.471,-4.118,-9.014,0.072,-4.25,9.31,-0.77,6.93,0.522003846153849,0.5683134615384624,6.409711538461539,0.7856538461538461,1.331851923076923,-2.0294615384615384,-1.8763596153846152,-2.010465384615385,6.172115384615385,2.100110803653475,2.47765631157879,2.2852809989064133,2.2701682431660553,3.5301031176167688,3.516357675206631,41.774574206320615,41.8073193223086
,-8.875,-0.445,-3.946,-9.014,-0.041,-4.252,9.1,-0.77,6.51,0.7090038461538484,0.5683134615384624,6.199711538461538,0.8116538461538461,1.218851923076923,-2.0294615384615384,-1.704359615384615,-2.0124653846153846,5.752115384615385,2.0165093896114823,2.420453908924789,2.263395875304842,2.2672098602656163,3.535230909185452,3.5202912068218413,41.766393889525,41.78249793492799
,-8.83,-0.06,-4.235,-8.997,-0.141,-4.381,9.66,-0.56,5.39,0.7540038461538483,0.5853134615384619,6.759711538461539,1.196653846153846,1.118851923076923,-1.8194615384615385,-1.9933596153846151,-2.141465384615385,4.632115384615385,2.44417364026697,2.4860200054579176,2.223042851708199,2.2738632443553297,3.5429706247374644,3.524206545583268,41.76400200152101,41.756884595207744
,-8.82,0.124,-4.429,-9.057,-0.345,-4.329,9.24,-0.42,4.2,0.7640038461538481,0.5253134615384614,6.339711538461539,1.3806538461538462,0.914851923076923,-1.6794615384615383,-2.187359615384615,-2.0894653846153846,3.4421153846153847,2.6971186490128334,2.3406780785782955,2.207672569967391,2.2824610579317905,3.550713844452424,3.5286070866562422,41.76246418959946,41.73077478391455
72577.0,-8.859,-0.849,-4.223,-8.734,-1.084,-3.893,1.33,-0.84,-0.7,0.7250038461538484,0.8483134615384618,-1.5702884615384614,0.40765384615384614,0.17585192307692288,-2.0994615384615383,-1.9813596153846147,-1.6534653846153846,-1.4578846153846152,2.1488597349987653,1.8666835312924686,2.190090995596314,2.278888187554582,3.549327923672095,3.532708408307244,41.74323102545291,41.704452762957814
,-8.911,-1.034,-4.14,-8.796,-1.144,-4.137,1.68,-0.56,-1.05,0.6730038461538488,0.7863134615384624,-1.2202884615384615,0.2226538461538461,0.11585192307692305,-1.8194615384615385,-1.8983596153846145,-1.8974653846153844,-1.8078846153846153,2.026395356653828,2.0572032990666793,2.1632388813662184,2.2881155234504793,3.550080466850986,3.5365910031941885,41.71821497877669,41.677440226384874
,-9.093,-1.168,-4.006,-8.772,-1.345,-4.109,2.87,-0.42,-1.12,0.4910038461538484,0.8103134615384615,-0.03028846153846132,0.0886538461538462,-0.08514807692307702,-1.6794615384615383,-1.764359615384615,-1.8694653846153848,-1.8778846153846156,1.833550962961185,2.0393035392577756,2.1538431583692668,2.3047277570852502,3.554720058492235,3.5409298153017192,41.68984641383093,41.65184489607414
,-8.918,-1.086,-3.996,-8.942,-1.474,-4.027,2.8,-0.21,-1.12,0.6660038461538491,0.6403134615384616,-0.1002884615384616,0.17065384615384604,-0.21414807692307702,-1.4694615384615384,-1.7543596153846148,-1.787465384615385,-1.8778846153846156,1.8842668384258303,1.9107310718872619,2.135773630379217,2.3140336129012407,3.550732127073776,3.545305637435275,41.66199556447986,41.625993478117785
72653.0,-8.933,-1.34,-4.121,-8.926,-1.141,-4.326,1.33,2.38,0.21,0.6510038461538485,0.6563134615384616,-1.5702884615384614,-0.08334615384615396,0.11885192307692294,1.1205384615384615,-1.8793596153846153,-2.0864653846153844,-0.5478846153846154,1.9906645003632981,2.190481896892532,2.1447357644199645,2.308842406576149,3.5539482808038474,3.5498110826303764,41.625923081398504,41.601076322142156
,-9.016,-1.266,-4.099,-8.945,-1.299,-4.274,2.17,2.66,0.21,0.5680038461538484,0.6373134615384615,-0.7302884615384615,-0.009346153846153893,-0.03914807692307698,1.4005384615384617,-1.857359615384615,-2.034465384615385,-0.5478846153846154,1.942292578552203,2.1323110517424837,2.1568641870604592,2.328187071679883,3.558224688805975,3.5543719062677437,41.59231209983452,41.57752651744343
,-9.014,-1.283,-4.082,-8.796,-1.493,-4.14,2.17,2.87,0.56,0.570003846153849,0.7863134615384624,-0.7302884615384615,-0.026346153846153797,-0.23314807692307715,1.6105384615384617,-1.8403596153846147,-1.9004653846153845,-0.19788461538461533,1.9267906005560835,2.0698829830912735,2.172067123543474,2.335002806387091,3.5599926064613356,3.559281490578605,41.55953934406077,41.55472295208808
,-8.945,-1.139,-4.221,-8.751,-1.496,-4.049,2.66,2.8,0.77,0.6390038461538481,0.8313134615384623,-0.24028846153846128,0.11765384615384611,-0.23614807692307704,1.5405384615384614,-1.979359615384615,-1.8094653846153852,0.012115384615384639,2.0832745450203474,2.0052463598497896,2.176324791578862,2.3526545184799157,3.5598527746081157,3.564612350129718,41.53170041560329,41.53198226235291
72729.0,-8.789,-1.486,-3.848,-8.964,-0.581,-4.403,2.45,3.99,3.99,0.7950038461538487,0.6183134615384613,-0.45028846153846125,-0.22934615384615387,0.678851923076923,2.730538461538462,-1.6063596153846147,-2.1634653846153844,3.2321153846153847,1.8069371841937514,2.350262525892353,2.1889770961285575,2.3735273428451387,3.558516099138499,3.569974421630337,41.48891032688679,41.509336670073864
,-8.818,-1.201,-3.843,-9.028,-0.352,-4.707,3.22,4.06,4.13,0.7660038461538488,0.5543134615384613,0.31971153846153877,0.055653846153846054,0.907851923076923,2.800538461538461,-1.6013596153846148,-2.4674653846153847,3.3721153846153844,1.7760100958888063,2.6869767308542825,2.202931710112269,2.3913061749179083,3.560650205264492,3.5755819760751275,41.45606529904664,41.486145286125215
,-8.842,-0.979,-4.039,-9.112,-0.462,-4.647,3.57,4.48,4.27,0.7420038461538478,0.47031346153846165,0.6697115384615384,0.27765384615384614,0.797851923076923,3.220538461538462,-1.7973596153846145,-2.407465384615385,3.512115384615384,1.9642206986503976,2.579467391029229,2.2140025295893606,2.4028362296353474,3.5653145214737996,3.580684862156945,41.42993800703609,41.462068273058996
,-8.899,-0.89,-4.338,-9.1,-0.782,-4.427,3.78,4.41,3.92,0.6850038461538492,0.4823134615384621,0.8797115384615384,0.3666538461538461,0.4778519230769229,3.1505384615384617,-2.096359615384615,-2.1874653846153844,3.1621153846153844,2.2357077065574797,2.290409034312443,2.230925919671461,2.415901459049383,3.5718888024462747,3.5857476629996445,41.40577969679889,41.43688774122832
72805.0,-8.976,-1.029,-4.099,-9.079,-0.73,-4.439,-0.77,4.06,1.4,0.6080038461538475,0.5033134615384611,-3.6702884615384614,0.2276538461538462,0.529851923076923,2.800538461538461,-1.857359615384615,-2.199465384615385,0.6421153846153845,1.9675567822729274,2.3176961576262416,2.2283325439802057,2.416864030170247,3.5790142186205722,3.590821802835966,41.37876372372273,41.41031157726694
,-8.71,-1.29,-3.979,-9.148,-0.244,-4.642,-1.68,4.41,2.38,0.8740038461538475,0.43431346153846206,-4.580288461538461,-0.033346153846153914,1.015851923076923,3.1505384615384617,-1.737359615384615,-2.402465384615385,1.6221153846153844,1.9450997717951197,2.6443190497305262,2.2173636874526306,2.4384805441266173,3.5801553099583323,3.596312073831115,41.341553333535884,41.38249327203524
,-8.552,-1.333,-4.145,-9.112,-0.144,-4.74,-2.8,5.18,3.36,1.0320038461538488,0.47031346153846165,-5.700288461538461,-0.07634615384615384,1.115851923076923,3.9205384615384613,-1.9033596153846144,-2.500465384615385,2.6021153846153844,2.1664806713101563,2.778245382610853,2.219672374480031,2.4938747064467446,3.5803934470522414,3.6022316705405335,41.30326699522083,41.354161436938284
,-8.765,-1.216,-4.413,-8.957,-0.254,-4.652,-2.8,6.02,3.64,0.8190038461538478,0.625313461538461,-5.700288461538461,0.04065384615384615,1.005851923076923,4.760538461538461,-2.171359615384615,-2.412465384615385,2.8821153846153846,2.3210391238721333,2.6875163717280333,2.231032018041911,2.5388655489057803,3.589294166603728,3.6088166735286817,41.270977498658176,41.32587833179194
72880.0,-8.808,-0.258,-4.731,-8.768,-0.883,-4.434,-8.75,5.46,-2.8,0.7760038461538485,0.8143134615384611,-11.650288461538462,0.9986538461538461,0.37685192307692295,4.2005384615384616,-2.4893596153846147,-2.194465384615385,-3.5578846153846153,2.7922039267201226,2.3708230869984113,2.273182565486481,2.563532466507688,3.5956258313375065,3.6155199981933412,41.26235256501609,41.29796154096827
,-8.873,-0.244,-4.764,-8.744,-0.995,-4.829,-9.66,5.46,-3.15,0.711003846153849,0.838313461538462,-12.560288461538462,1.0126538461538461,0.26485192307692296,4.2005384615384616,-2.522359615384615,-2.5894653846153846,-3.9078846153846154,2.809500366737646,2.734638363490764,2.304452434594074,2.6073301313056962,3.605583157242665,3.622796490856973,41.253989801311555,41.2705441247266
,-9.165,-0.28,-4.858,-8.646,-0.694,-4.872,-11.76,6.09,-3.85,0.4190038461538492,0.936313461538461,-14.66028846153846,0.9766538461538461,0.565851923076923,4.8305384615384614,-2.6163596153846145,-2.6324653846153847,-4.607884615384616,2.823960799181594,2.8507446918842474,2.320516860159856,2.604371084318043,3.6262059860046905,3.6303168970457182,41.24604765094661,41.24404681078468
,-9.086,-0.72,-4.597,-9.146,-0.663,-4.781,-15.05,5.39,-3.22,0.4980038461538481,0.43631346153846096,-17.950288461538463,0.5366538461538461,0.5968519230769229,4.130538461538461,-2.3553596153846152,-2.5414653846153845,-3.9778846153846157,2.466520646408723,2.6468184592069246,2.344965020885004,2.60338992945158,3.6433746634171817,3.6381840495693205,41.22523238876689,41.21811574049753
72956.0,-8.964,-0.828,-4.69,-8.66,-1.378,-4.702,-16.87,4.41,-2.73,0.620003846153848,0.9223134615384616,-19.770288461538463,0.42865384615384616,-0.11814807692307694,3.1505384615384617,-2.448359615384615,-2.462465384615385,-3.4878846153846155,2.561759882446899,2.6321772090504614,2.3655296824024075,2.6232353966179707,3.6521082359994215,3.6463010053853333,41.20553025675516,41.19296046944722
,-8.952,-0.95,-4.688,-8.835,-1.342,-4.736,-17.92,3.5,-2.94,0.6320038461538484,0.7473134615384609,-20.820288461538464,0.30665384615384617,-0.08214807692307713,2.2405384615384616,-2.4463596153846145,-2.4964653846153846,-3.6978846153846154,2.545219206806943,2.607214055830782,2.3752974124319417,2.638411436939688,3.6611093106334276,3.6546556146058466,41.18117268514974,41.16829662435086
,-8.753,-1.218,-4.48,-8.921,-1.515,-4.925,-18.55,2.31,-2.03,0.8310038461538483,0.6613134615384624,-21.450288461538463,0.03865384615384615,-0.25514807692307695,1.0505384615384616,-2.2383596153846153,-2.6854653846153846,-2.7878846153846153,2.38795211005785,2.7774377342322154,2.3975522300697842,2.6309622138497013,3.6627781557440473,3.6632664896276026,41.14857186659873,41.14466266994139
,-8.768,-1.445,-4.551,-8.76,-1.371,-4.872,-20.51,2.66,-1.75,0.8160038461538477,0.822313461538462,-23.410288461538464,-0.18834615384615394,-0.11114807692307704,1.4005384615384617,-2.309359615384615,-2.6324653846153847,-2.5078846153846155,2.456517531746087,2.7601498736897043,2.4243209593681083,2.618459823085357,3.6668637310956274,3.672020561653956,41.111700061927415,41.12185553139755
73032.0,-8.811,-1.409,-4.484,-9.081,-0.677,-4.63,-12.67,0.84,2.87,0.7730038461538484,0.5013134615384622,-15.57028846153846,-0.1523461538461539,0.5828519230769229,-0.41946153846153844,-2.242359615384615,-2.3904653846153847,2.1121153846153846,2.3767458722943426,2.511046854600392,2.4532384489538357,2.593377499611951,3.674898260481824,3.680968164691799,41.07302173852518,41.100055689295914
,-9.021,-1.352,-4.585,-8.808,-0.436,-4.913,-11.48,1.05,3.92,0.5630038461538476,0.7743134615384619,-14.380288461538463,-0.09534615384615397,0.823851923076923,-0.20946153846153837,-2.343359615384615,-2.673465384615385,3.1621153846153844,2.4119283792958717,2.90270744144392,2.460419065444388,2.5861972360829024,3.6934608903263078,3.689824526099803,41.03918825357536,41.0791216452012
,-8.737,-1.204,-4.281,-8.978,-0.347,-5.36,-10.36,0.21,4.97,0.8470038461538483,0.604313461538462,-13.260288461538462,0.05265384615384616,0.912851923076923,-1.0494615384615384,-2.0393596153846145,-3.120465384615385,4.212115384615385,2.2088855977111823,3.30693175161579,2.4920343305836963,2.595261751354995,3.7032374381169766,3.6986722842233397,41.00660331293212,41.05923260526112
,-9.009,-1.055,-4.482,-8.571,-0.503,-5.209,-9.17,-0.07,5.74,0.575003846153848,1.011313461538462,-12.07028846153846,0.20165384615384618,0.756851923076923,-1.3294615384615385,-2.240359615384615,-2.9694653846153845,4.982115384615385,2.3217460892627035,3.2269652030015963,2.501081827338443,2.5907754797054547,3.7212905445428333,3.707545100487866,40.982854244971605,41.04081916895912
73108.0,-8.607,-0.62,-4.929,-8.899,-0.409,-4.688,-10.78,-1.12,4.55,0.977003846153849,0.6833134615384626,-13.68028846153846,0.6366538461538461,0.8508519230769229,-2.3794615384615385,-2.687359615384615,-2.4484653846153845,3.7921153846153843,2.9294651965200145,2.68064339690738,2.519778763498669,2.5723808750265116,3.7290064997733823,3.716664679303683,40.96400985241537,41.02390653711826
,-8.66,-0.529,-4.669,-8.832,0.007,-4.91,-8.82,-1.61,4.27,0.9240038461538482,0.750313461538461,-11.720288461538463,0.7276538461538461,1.2668519230769228,-2.8694615384615387,-2.4273596153846144,-2.670465384615385,3.512115384615384,2.6972834352232495,3.04947035663548,2.526453960421038,2.5516010202929564,3.7399209363282,3.7253912995754854,40.94914274219663,41.007691450300364
,-9.062,-0.522,-4.475,-8.83,-0.871,-4.176,-5.95,-2.52,4.83,0.522003846153849,0.7523134615384617,-8.850288461538462,0.7346538461538461,0.38885192307692296,-3.7794615384615384,-2.2333596153846145,-1.936465384615385,4.072115384615385,2.408339565073614,2.1135466752135414,2.5278257042271757,2.5583054435811023,3.749478841711227,3.7341875952869605,40.93699291890881,40.991254401424946
,-9.136,-0.68,-4.714,-9.016,-0.95,-4.245,-6.65,-3.99,4.41,0.44800384615384914,0.5663134615384617,-9.550288461538461,0.5766538461538461,0.309851923076923,-5.249461538461539,-2.4723596153846152,-2.005465384615385,3.6521153846153847,2.5779447574060677,2.1068010252144544,2.5196764104354705,2.550254507078054,3.7627706544196178,3.74300664143237,40.918104272368396,40.974339525051896
73183.0,-8.861,-0.593,-4.499,-8.612,-0.56,-4.532,-5.25,-3.15,4.2,0.7230038461538477,0.9703134615384617,-8.150288461538462,0.6636538461538461,0.6998519230769229,-4.409461538461539,-2.2573596153846145,-2.292465384615385,3.4421153846153847,2.4614718000085687,2.5858651294174226,2.497155028961916,2.523108660250065,3.7710334576776763,3.7512129839141997,40.905502296752694,40.95701446689891
,-8.842,-0.605,-4.36,-8.926,-0.488,-4.415,-3.71,-3.57,4.41,0.7420038461538478,0.6563134615384616,-6.610288461538461,0.6516538461538461,0.771851923076923,-4.829461538461539,-2.118359615384615,-2.175465384615385,3.6521153846153847,2.337235525788246,2.3998234082144263,2.4825312663733223,2.508089922418847,3.7770726143414586,3.7590078697257905,40.890440443098015,40.93946386153878
,-8.835,-0.586,-4.405,-9.06,-0.378,-4.137,-3.01,-4.41,3.71,0.7490038461538475,0.5223134615384613,-5.910288461538461,0.6706538461538462,0.881851923076923,-5.6694615384615386,-2.163359615384615,-1.8974653846153844,2.9521153846153845,2.3855624427776507,2.1565827255527124,2.4776777313488867,2.489215898291555,3.7823988497041623,3.7665940162936664,40.874427512240615,40.92165869309232
,-8.756,-0.364,-4.393,-9.105,0.01,-4.173,-6.44,-4.76,4.83,0.8280038461538481,0.4773134615384613,-9.340288461538462,0.8926538461538461,1.269851923076923,-6.019461538461538,-2.1513596153846146,-1.9334653846153849,4.072115384615385,2.4719970576452264,2.3619145709813267,2.466261031174035,2.479210128909353,3.788256077949678,3.7739910054058763,40.86307969690693,40.90368043086335
73259.0,-8.995,0.191,-4.463,-9.103,-0.081,-3.687,-1.19,-5.53,2.52,0.5890038461538492,0.479313461538462,-4.090288461538462,1.4476538461538462,1.178851923076923,-6.789461538461539,-2.221359615384615,-1.4474653846153847,1.7621153846153845,2.7160754278793022,1.9273269807206834,2.465576034172871,2.463393584907501,3.7979522004577198,3.781729708247996,40.86314211239333,40.886723823002924
,-8.837,0.029,-4.154,-9.249,0.069,-3.836,-4.83,-6.23,2.03,0.7470038461538486,0.3333134615384612,-7.7302884615384615,1.285653846153846,1.328851923076923,-7.489461538461539,-1.9123596153846147,-1.5964653846153847,1.2721153846153843,2.4224037353118515,2.1037221825571777,2.455930759526599,2.4405376621818555,3.802154199054375,3.789411429415617,40.86149455033619,40.87070139498897
,-8.698,0.292,-4.386,-9.208,0.201,-4.3,-6.02,-6.16,0.84,0.886003846153848,0.37431346153846157,-8.920288461538462,1.5486538461538462,1.460851923076923,-7.4194615384615386,-2.144359615384615,-2.0604653846153846,0.08211538461538459,2.789553675894939,2.553373554700658,2.4623902864727523,2.4262383337739672,3.809055929832533,3.7972623012370237,40.86164868528089,40.85622001200819
,-8.787,-0.084,-3.898,-8.964,-0.007,-4.346,-7.84,-5.11,0.49,0.7970038461538476,0.6183134615384613,-10.740288461538462,1.172653846153846,1.252851923076923,-6.369461538461539,-1.656359615384615,-2.106465384615385,-0.2678846153846154,2.18033468741854,2.527675986842471,2.4552060943939362,2.40049823768464,3.8108485328360175,3.8052163676012425,40.86280398968379,40.84287577114654
73334.0,-8.926,0.141,-4.398,-8.921,-0.756,-4.384,-7.28,-5.53,-2.1,0.6580038461538482,0.6613134615384624,-10.180288461538462,1.3976538461538461,0.503851923076923,-6.789461538461539,-2.1563596153846145,-2.144465384615385,-2.8578846153846156,2.652601011476015,2.2999856609583262,2.4622512939052514,2.347322370068705,3.817502496263468,3.813068413899153,40.86353856735849,40.83082893674888
,-8.655,-0.414,-4.398,-9.191,-0.644,-4.259,-9.66,-4.9,-1.89,0.929003846153849,0.391313461538461,-12.560288461538462,0.8426538461538462,0.6158519230769229,-6.159461538461539,-2.1563596153846145,-2.019465384615385,-2.647884615384615,2.4945942438537365,2.1472401486556,2.4670919191735683,2.284857511885456,3.8161862936706052,3.820398575473621,40.849385241392866,40.819632608748634
,-8.722,-0.388,-4.791,-9.038,-0.421,-4.58,-9.94,-4.2,-1.33,0.8620038461538488,0.5443134615384615,-12.84028846153846,0.8686538461538461,0.8388519230769229,-5.459461538461539,-2.549359615384615,-2.340465384615385,-2.0878846153846156,2.827869265679708,2.545138092490204,2.4450641042553167,2.254856894791351,3.8243295198358433,3.827691724658606,40.83498929425513,40.80903478662268
,-8.882,-0.797,-4.7,-8.863,-0.598,-4.568,-6.79,-3.5,-2.03,0.7020038461538487,0.7193134615384622,-9.690288461538461,0.4596538461538461,0.661851923076923,-4.759461538461538,-2.458359615384615,-2.3284653846153844,-2.7878846153846153,2.5976187281533085,2.525314014411502,2.4240632224984786,2.198356330346747,3.834878357023315,3.834528084991355,40.814203015612414,40.79882726123248
73410.0,-8.935,-0.797,-4.334,-8.82,-0.84,-4.2,-2.59,-2.8,-0.77,0.6490038461538479,0.7623134615384615,-5.490288461538461,0.4596538461538461,0.419851923076923,-4.059461538461538,-2.0923596153846145,-1.960465384615385,-1.5278846153846155,2.238404880869179,2.1449526743565444,2.397425698213733,2.200309794045164,3.839570890532265,3.841379181732824,40.79559613896899,40.78886344629455
,-8.954,-1.062,-4.221,-8.921,-0.668,-4.314,-3.57,-3.08,0.21,0.6300038461538477,0.6613134615384624,-6.470288461538461,0.19465384615384607,0.5918519230769229,-4.3394615384615385,-1.979359615384615,-2.074465384615385,-0.5478846153846154,2.0863028191052844,2.256331275595251,2.360863767250537,2.1933777357372346,3.846041694518547,3.8477465825369324,40.768916649403444,40.77923220670538
,-8.789,-0.979,-4.527,-9.007,-0.749,-4.238,-2.66,-3.99,0.91,0.7950038461538487,0.5753134615384621,-5.560288461538462,0.27765384615384614,0.510851923076923,-5.249461538461539,-2.285359615384615,-1.9984653846153853,0.15211538461538465,2.4355679718115755,2.1414525817408796,2.3285982339728757,2.170789729393213,3.8493480467641956,3.8539496266597117,40.742595877147146,40.769730481270464
,-8.758,-1.065,-4.324,-9.072,-0.273,-4.307,-1.19,-4.2,1.4,0.8260038461538493,0.5103134615384626,-4.090288461538462,0.19165384615384617,0.9868519230769229,-5.459461538461539,-2.0823596153846147,-2.067465384615385,0.6421153846153845,2.248385002260795,2.3470640518935206,2.302548301962243,2.1487221607932794,3.8534310275508985,3.8599609064119087,40.71373786719659,40.760589249099226
73486.0,-8.971,-0.22,-4.283,-9.069,-0.093,-4.233,6.37,-5.81,2.8,0.6130038461538483,0.5133134615384609,3.4697115384615387,1.0366538461538461,1.166851923076923,-7.069461538461538,-2.041359615384615,-1.9934653846153845,2.0421153846153843,2.370142188027587,2.3662075901840636,2.2768687859533996,2.127125085015081,3.8639844296391375,3.86612901073501,40.707700062227715,40.75137618376102
,-8.818,-0.524,-4.176,-9.036,-0.182,-4.037,7.21,-7.14,1.61,0.7660038461538488,0.5463134615384622,4.3097115384615385,0.7326538461538461,1.077851923076923,-8.399461538461537,-1.934359615384615,-1.7974653846153847,0.8521153846153847,2.2057403909430113,2.165895882822923,2.237221955707948,2.0755727652871845,3.866588481453773,3.8722557099370585,40.69511693356439,40.74203364746745
,-9.107,0.129,-4.322,-9.016,-0.282,-4.056,4.27,-7.98,1.26,0.47700384615384905,0.5663134615384617,1.3697115384615381,1.3856538461538461,0.9778519230769229,-9.239461538461539,-2.080359615384615,-1.8164653846153849,0.5021153846153846,2.5446935728943347,2.1392643159952978,2.1845125101601246,2.044608163628996,3.879020927838396,3.8777846050785882,40.69650578102487,40.732599210658925
,-9.356,-0.266,-4.221,-8.973,-0.101,-4.049,0.56,-9.8,0.49,0.2280038461538485,0.609313461538461,-2.3402884615384614,0.9906538461538461,1.158851923076923,-11.05946153846154,-1.979359615384615,-1.8094653846153852,-0.2678846153846154,2.2251393852466608,2.2334649431214197,2.144949564836163,2.0062456535979836,3.900266615795999,3.883012310834725,40.69223799117253,40.723228540981374
73562.0,-9.05,-0.002,-4.207,-8.902,-0.476,-3.86,-1.33,-13.23,-1.68,0.5340038461538477,0.6803134615384625,-4.2302884615384615,1.2546538461538461,0.783851923076923,-14.489461538461539,-1.9653596153846147,-1.6204653846153847,-2.437884615384615,2.392060785005369,1.924359193601476,2.0773412195426735,1.9675948591312413,3.9073906418626576,3.88808369417395,40.69338561859299,40.71399411468951
,-9.043,-0.036,-4.293,-9.021,-0.711,-3.637,-1.47,-13.37,-2.24,0.5410038461538491,0.561313461538461,-4.370288461538461,1.220653846153846,0.548851923076923,-14.629461538461538,-2.051359615384615,-1.3974653846153848,-2.9978846153846157,2.4476023462389374,1.6028788902371107,2.0389327510655146,1.9475112003216988,3.911874745479001,3.893551006585776,40.69174971696519,40.70526508147908
,-8.995,-0.072,-4.192,-9.229,-0.184,-3.766,-2.45,-13.09,-2.87,0.5890038461538492,0.35331346153846255,-5.350288461538462,1.184653846153846,1.075851923076923,-14.349461538461538,-1.950359615384615,-1.5264653846153848,-3.6278846153846156,2.356742008645484,1.9006273524606552,1.9983391738179148,1.9432290881635907,3.918628378582979,3.8993704650970864,40.688466477140814,40.69687544394099
,-8.945,-0.232,-4.022,-9.179,-0.653,-3.642,-2.8,-12.11,-3.15,0.6390038461538481,0.4033134615384615,-5.700288461538461,1.0246538461538461,0.6068519230769229,-13.369461538461538,-1.780359615384615,-1.4024653846153847,-3.9078846153846154,2.151260509545447,1.5804556810757695,1.973419242605559,1.9356101501033969,3.9176663049796763,3.9056877769898155,40.683747082051255,40.689344507987535
73638.0,-9.162,-0.493,-3.719,-9.107,-0.06,-3.977,2.1,-10.15,-2.17,0.42200384615384756,0.47531346153846243,-0.8002884615384613,0.7636538461538461,1.199851923076923,-11.409461538461539,-1.4773596153846147,-1.7374653846153847,-2.9278846153846154,1.715763933670241,2.1643367313723973,1.9251287294130903,1.8755716153950919,3.9276073569894363,3.9113928006765186,40.67793373052269,40.68171062491073
,-9.052,-0.61,-3.637,-9.213,-0.491,-3.967,1.89,-9.73,-1.89,0.5320038461538488,0.36931346153846256,-1.0102884615384615,0.6466538461538461,0.768851923076923,-10.989461538461539,-1.3953596153846148,-1.727465384615385,-2.647884615384615,1.6273345523629585,1.9265675092082768,1.8756257715578732,1.8233803207028236,3.928323075326423,3.9164699037810964,40.66769204304994,40.67437295052608
,-9.119,-0.634,-3.666,-9.026,-0.56,-4.027,2.45,-9.94,-2.03,0.4650038461538486,0.556313461538462,-0.45028846153846125,0.6226538461538461,0.6998519230769229,-11.199461538461538,-1.4243596153846148,-1.787465384615385,-2.7878846153846153,1.6225679347893749,1.998576964472872,1.821698037705238,1.785238988406804,3.9323126048699444,3.920776574786623,40.658457435444916,40.66674565062461
,-9.095,-0.493,-3.632,-9.158,-0.651,-3.908,3.29,-10.01,-2.24,0.48900384615384773,0.4243134615384623,0.3897115384615386,0.7636538461538461,0.6088519230769229,-11.269461538461538,-1.390359615384615,-1.6684653846153847,-2.9978846153846157,1.6599372935117978,1.82606662461614,1.7778891051454768,1.7347210413487377,3.9333658878985824,3.9248093926766825,40.65276840664579,40.659327634091305
73713.0,-9.232,-0.826,-3.867,-9.127,-0.392,-3.498,0.14,-12.46,-3.5,0.35200384615384905,0.4553134615384611,-2.7602884615384613,0.43065384615384616,0.8678519230769229,-13.71946153846154,-1.6253596153846148,-1.258465384615385,-4.257884615384615,1.7178950265477302,1.5950587553195643,1.7001485747709801,1.6963577824185319,3.9427695621047816,3.928190989551557,40.63488781344696,40.65278982554358
,-9.316,-0.821,-3.589,-9.146,-0.737,-3.001,0.91,-13.37,-4.06,0.26800384615384765,0.43631346153846096,-1.9902884615384613,0.43565384615384617,0.522851923076923,-14.629461538461538,-1.3473596153846148,-0.7614653846153847,-4.817884615384615,1.4411794712634758,1.0215542580560106,1.6371403006369314,1.6481028420370076,3.947550257202954,3.9301910612982516,40.62017375327439,40.648043508743754
,-9.167,-0.589,-3.333,-9.105,-0.474,-2.883,1.82,-13.51,-4.34,0.41700384615384856,0.4773134615384613,-1.0802884615384614,0.6676538461538462,0.785851923076923,-14.769461538461538,-1.091359615384615,-0.6434653846153848,-5.097884615384615,1.3456298436359015,1.1222473376077804,1.5772645514624561,1.6007862001373114,3.9417034741374906,3.931798611197605,40.61784675537173,40.64447219916015
,-9.203,-0.452,-3.314,-9.395,-0.648,-3.142,2.38,-13.72,-4.34,0.38100384615384897,0.18731346153846218,-0.5202884615384615,0.8046538461538462,0.6118519230769229,-14.979461538461539,-1.0723596153846149,-0.9024653846153847,-5.097884615384615,1.3937671568888552,1.1062969217508671,1.537760858194841,1.5631489258995441,3.9380745487139315,3.933577349957946,40.617857138719735,40.64181747526015
73789.0,-9.337,-0.608,-3.005,-9.371,-0.266,-3.408,3.29,-10.57,-3.64,0.24700384615384863,0.2113134615384613,0.3897115384615386,0.6486538461538461,0.9938519230769229,-11.829461538461539,-0.7633596153846147,-1.1684653846153847,-4.397884615384616,1.0317366982642027,1.5484528985653532,1.475236841457792,1.5081181664751282,3.940911896652366,3.933981155449662,40.621553601692554,40.638359049447374
,-9.416,-0.347,-2.977,-9.27,-0.206,-3.917,3.99,-9.87,-3.22,0.168003846153848,0.3123134615384622,1.0897115384615388,0.9096538461538461,1.053851923076923,-11.129461538461538,-0.7353596153846147,-1.6774653846153846,-3.9778846153846157,1.1817145070124084,2.0055008577943583,1.4130341467781635,1.4639863305155874,3.9529986555434977,3.9328219241938474,40.635849126212456,40.63451567353946
