Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagnX,MagnY,MagnZ,AccX_corr,GyroX_corr,MagnX_corr,AccY_corr,GyroY_corr,MagnY_corr,AccZ_corr,GyroZ_corr,MagnZ_corr,AccNorm,GyroNorm,AccNorm_filt,GyroNorm_filt,KneeAngle_fused_deg,KneeAngle_fused_filt_deg,KneeValgus_fused_deg,KneeValgus_filt_deg
,-9.471,0.122,-3.005,-9.452,0.057,-3.037,3.01,1.82,0.77,-0.029249999999999332,-0.010630769230770554,0.4239038461538458,0.04191153846153847,-0.02206346153846154,0.32051923076923083,0.020169230769231383,-0.012900000000000134,0.06071153846153843,0.05494485804909764,0.027680671767445836,0.044329406887020695,0.055515273724294795,0.5106691371923958,0.46601567577542213,0.46105971544056923,0.4187473340763335
,-9.452,0.124,-2.998,-9.402,0.089,-3.01,2.87,1.89,0.7,-0.010249999999999204,0.03936923076923016,0.2839038461538461,0.043911538461538474,0.009936538461538455,0.3905192307692307,0.027169230769231056,0.014100000000000001,-0.009288461538461634,0.05264458956674359,0.04298233506870621,0.04414675836938024,0.05472786894432894,0.5352018813468907,0.5023280719009323,0.568873621623243,0.4522483543198561
41254.0,-9.5,0.081,-3.046,-9.445,0.101,-3.008,2.87,1.68,0.63,-0.05824999999999925,-0.0036307692307708805,0.2839038461538461,0.0009115384615384775,0.021936538461538466,0.1805192307692307,-0.020830769230768542,0.01609999999999978,-0.07928846153846159,0.06186933286461322,0.027451852485427315,0.0423287300067906,0.055376722590595305,0.6455821563301359,0.5311578374829368,0.5701089377656638,0.48365973387412886
,-9.45,0.084,-3.022,-9.426,0.065,-3.041,3.01,1.54,0.63,-0.008249999999998536,0.015369230769229247,0.4239038461538458,0.00391153846153848,-0.014063461538461539,0.04051923076923081,0.003169230769231479,-0.016900000000000137,-0.07928846153846159,0.009664711935940679,0.02682543950957029,0.041985288466809476,0.055799379486125934,0.7451955857616162,0.5598300808841116,0.6170341412863537,0.5153485942752992
,-9.433,0.072,-3.058,-9.399,0.103,-3.058,3.15,1.54,0.7,0.008750000000000924,0.04236923076923027,0.5639038461538459,-0.00808846153846153,0.023936538461538454,0.04051923076923081,-0.03283076923076855,-0.03390000000000004,-0.009288461538461634,0.03492628119830633,0.059306994439922524,0.041366459954308626,0.05519226476457305,0.6645386582992248,0.5842052600970923,0.5426443565394501,0.5513158327929422
,-9.488,0.151,-3.008,-9.445,0.112,-3.049,3.15,1.68,0.7,-0.04624999999999879,-0.0036307692307708805,0.5639038461538459,0.07091153846153847,0.03293653846153846,0.1805192307692307,0.01716923076923127,-0.024900000000000144,-0.009288461538461634,0.0863845545927584,0.041448860672345655,0.04356413770803181,0.056184861984562434,0.7248461989311844,0.6082941323333043,0.6350164571816147,0.5877045015847924
41330.0,-9.454,0.11,-3.022,-9.438,0.077,-2.965,2.45,1.54,0.56,-0.012249999999999872,0.0033692307692287926,-0.1360961538461538,0.029911538461538476,-0.002063461538461542,0.04051923076923081,0.003169230769231479,0.05909999999999993,-0.14928846153846154,0.03247778712912467,0.059231913606577154,0.04347424807400024,0.055062560454192416,0.7661847217347991,0.6294860974329772,0.7371685517345596,0.6233757368225069
,-9.428,0.086,-3.008,-9.428,0.086,-2.955,2.31,1.54,0.49,0.013749999999999929,0.01336923076922858,-0.27609615384615394,0.005911538461538468,0.006936538461538452,0.04051923076923081,0.01716923076923127,0.06909999999999972,-0.2192884615384616,0.02277698997210484,0.07072242853005863,0.044683732692249026,0.05730983958652956,0.6639656482877825,0.6462506249109918,0.7782932276826974,0.6543406620400596
,-9.509,0.055,-3.008,-9.418,0.129,-3.034,2.31,1.68,0.56,-0.06724999999999959,0.023369230769230143,-0.27609615384615394,-0.025088461538461525,0.04993653846153846,0.1805192307692307,0.01716923076923127,-0.00990000000000002,-0.14928846153846154,0.07380227562598544,0.05601596933255947,0.044741761265170814,0.05699095515314639,0.7672209181443566,0.6646887619108847,0.7387943443014431,0.6898721132583863
,-9.445,0.077,-2.97,-9.438,0.124,-3.053,2.38,1.68,0.56,-0.003249999999999531,0.0033692307692287926,-0.2060961538461541,-0.003088461538461526,0.04493653846153846,0.1805192307692307,0.05516923076923108,-0.028900000000000148,-0.14928846153846154,0.05535110765236073,0.0535336735604951,0.04491627393690649,0.058460241012200716,0.827392559049305,0.6860073308958474,0.6462313183718182,0.7309989687604581
41406.0,-9.459,0.086,-3.025,-9.421,0.129,-3.077,2.59,1.96,0.7,-0.017249999999998877,0.02036923076923003,0.003903846153845869,0.005911538461538468,0.04993653846153846,0.46051923076923074,0.00016923076923136549,-0.05290000000000017,-0.009288461538461634,0.01823560873772698,0.07554451294204546,0.045553584815224764,0.05742960112251569,0.9322364533098833,0.7102908660413617,0.6817213942478916,0.7642365217360794
,-9.45,0.096,-3.128,-9.438,0.117,-3.056,2.73,1.68,0.63,-0.008249999999998536,0.0033692307692287926,0.143903846153846,0.015911538461538477,0.037936538461538466,0.1805192307692307,-0.10283076923076884,-0.03190000000000026,-0.07928846153846159,0.10438106464682485,0.04968040525619856,0.045195648209895495,0.05883218118865337,0.9832666378396369,0.7344173079583911,0.779583404600558,0.793638375662953
,-9.464,0.129,-3.056,-9.409,0.06,-3.039,2.73,1.68,0.56,-0.02224999999999966,0.03236923076922871,0.143903846153846,0.04891153846153848,-0.019063461538461543,0.1805192307692307,-0.030830769230768773,-0.014900000000000357,-0.14928846153846154,0.0619510889818368,0.04041277850408204,0.046311182597613285,0.05715713753817967,1.0284182833099382,0.7527764318931959,0.8803015299595961,0.824441239209616
,-9.423,0.115,-3.039,-9.466,0.101,-3.087,2.66,1.75,0.63,0.01875000000000071,-0.0246307692307699,0.07390384615384615,0.03491153846153848,0.021936538461538466,0.25051923076923077,-0.013830769230768869,-0.0629000000000004,-0.07928846153846159,0.0419722312400269,0.07102321108323706,0.04782539051366512,0.05646949403958291,0.9756675438046206,0.764976407421758,0.9766766917661027,0.854380651997248
41482.0,-9.414,0.084,-3.044,-9.474,0.16,-2.994,2.45,1.26,0.63,0.02775000000000105,-0.032630769230770795,-0.1360961538461538,0.00391153846153848,0.08093653846153846,-0.23948076923076922,-0.018830769230768762,0.03009999999999957,-0.07928846153846159,0.033763301126498585,0.09231197299769887,0.04784067071062366,0.05690371654546041,0.8672597201035698,0.7706921047211507,0.99113367416431,0.882049562181304
,-9.426,0.072,-3.032,-9.478,0.115,-3.003,2.38,1.12,0.56,0.015750000000000597,-0.036630769230770355,-0.2060961538461541,-0.00808846153846153,0.035936538461538464,-0.3794807692307691,-0.006830769230768752,0.021099999999999675,-0.14928846153846154,0.018977489779820916,0.05548385396703776,0.047043856710406014,0.057027038483796644,0.7697854454825035,0.7732689185845737,0.9401147529055931,0.901957347871587
,-9.397,0.081,-3.01,-9.45,0.048,-3.027,2.45,1.19,0.56,0.04475000000000051,-0.008630769230769886,-0.1360961538461538,0.0009115384615384775,-0.03106346153846154,-0.3094807692307693,0.01516923076923149,-0.0029000000000003467,-0.14928846153846154,0.04725990863826452,0.03237033858745202,0.04545687669192174,0.05727772178813009,0.6593144839609811,0.7758268176823289,0.9408599194218965,0.9220608899104256
,-9.469,0.101,-2.962,-9.411,0.06,-3.061,2.38,1.19,0.49,-0.027249999999998664,0.030369230769229816,-0.2060961538461541,0.02091153846153848,-0.019063461538461543,-0.3094807692307693,0.06316923076923109,-0.036900000000000155,-0.2192884615384616,0.07190414909311355,0.05145207229396256,0.04654018323405362,0.0578358761315538,0.7475702068325151,0.7737659154506324,1.0068397290855853,0.9361912757882246
41557.0,-9.433,0.093,-3.046,-9.447,0.081,-2.986,2.59,1.33,0.56,0.008750000000000924,-0.005630769230769772,0.003903846153845869,0.012911538461538474,0.0019365384615384618,-0.16948076923076916,-0.020830769230768542,0.03809999999999958,-0.14928846153846154,0.02602289899664019,0.03856249140477271,0.046923845673864914,0.057937658468771594,0.685425619506822,0.7767430729470708,1.0977686488875347,0.9569400556644552
,-9.426,0.079,-2.991,-9.414,0.014,-2.936,2.52,1.4,0.63,0.015750000000000597,0.027369230769229702,-0.06609615384615397,-0.0010884615384615243,-0.06506346153846154,-0.09948076923076932,0.034169230769231174,0.08809999999999985,-0.07928846153846159,0.03764018570466547,0.11288905536085501,0.04528070347502892,0.057967169999474696,0.5753175624180857,0.7809556817708262,1.0855539373895728,0.9764221780622891
,-9.481,0.091,-3.005,-9.485,0.062,-2.97,2.52,1.26,0.63,-0.03924999999999912,-0.04363076923077003,-0.06609615384615397,0.010911538461538473,-0.01706346153846154,-0.23948076923076922,0.020169230769231383,0.05409999999999959,-0.07928846153846159,0.04545791505799704,0.07156546473923872,0.04616339236444418,0.05742382754031525,0.6816979359560293,0.7865446597239257,1.1131326050635932,0.9949920296304137
,-9.488,0.098,-3.015,-9.471,0.053,-2.936,2.45,1.26,0.63,-0.04624999999999879,-0.02963076923077068,-0.1360961538461538,0.01791153846153848,-0.026063461538461542,-0.23948076923076922,0.010169230769231152,0.08809999999999985,-0.07928846153846159,0.050629032822057135,0.09653443174626358,0.04691045457651799,0.057234128674747656,0.7845407791755882,0.7918430076578409,1.1516421753136645,1.0116061355286528
41633.0,-9.45,0.053,-3.017,-9.407,0.103,-3.056,2.59,1.68,0.84,-0.008249999999998536,0.034369230769229375,0.003903846153845869,-0.027088461538461527,0.023936538461538454,0.1805192307692307,0.008169230769231373,-0.03190000000000026,0.13071153846153838,0.029471742057123836,0.05264799993531825,0.04640834350433124,0.056374016111292176,0.8155586842352601,0.7928273367141704,1.0461792901464235,1.0339525929317452
,-9.478,0.06,-3.027,-9.426,0.146,-3.082,2.59,1.47,0.7,-0.036249999999999005,0.015369230769229247,0.003903846153845869,-0.020088461538461527,0.06693653846153845,-0.029480769230769255,-0.0018307692307688583,-0.05790000000000006,-0.009288461538461634,0.041484460981896655,0.08982829974819097,0.04709930131413724,0.05636523222304086,0.9119614351018319,0.7949231404583041,0.9917917544648072,1.0623752075159743
,-9.421,0.115,-3.056,-9.438,0.115,-3.015,2.73,1.61,0.77,0.02075000000000138,0.0033692307692287926,0.143903846153846,0.03491153846153848,0.035936538461538464,0.11051923076923087,-0.030830769230768773,0.009099999999999664,0.06071153846153843,0.05098935525295899,0.037223601552965634,0.04754156935589866,0.05553311799228807,0.8554424339864757,0.794447595344,1.0862065000334051,1.093399972145101
,-9.383,0.122,-3.056,-9.469,0.072,-3.003,2.66,1.68,0.77,0.058750000000001634,-0.027630769230770014,0.07390384615384615,0.04191153846153847,-0.007063461538461546,0.1805192307692307,-0.030830769230768773,0.021099999999999675,0.06071153846153843,0.07847723165080513,0.03547621593672835,0.04417273804342614,0.05539180526606174,0.7651259028642763,0.7889153962923954,1.149166272550499,1.117791665710498
41709.0,-9.416,0.089,-2.977,-9.421,0.065,-2.994,2.52,1.47,0.7,0.025750000000000384,0.02036923076923003,-0.06609615384615397,0.00891153846153847,-0.014063461538461539,-0.029480769230769255,0.04816923076923141,0.03009999999999957,-0.009288461538461634,0.0553421431700198,0.038970456920260875,0.043210130593039714,0.05631878160898828,0.6592772669766055,0.7798804134562206,1.180451380226028,1.1344753243291175
,-9.435,0.069,-2.996,-9.402,0.055,-3.022,2.52,1.47,0.77,0.006750000000000256,0.03936923076923016,-0.06609615384615397,-0.01108846153846152,-0.02406346153846154,-0.029480769230769255,0.02916923076923128,0.0020999999999999908,0.06071153846153843,0.03192742556108483,0.04618870546544811,0.04345866339548636,0.055768291524660465,0.6021990417958889,0.7765882572356605,1.0864760495705992,1.1454311710488605
,-9.457,0.081,-3.039,-9.416,0.067,-3.005,2.59,1.54,0.7,-0.015249999999999986,0.025369230769229034,0.003903846153845869,0.0009115384615384775,-0.012063461538461537,0.04051923076923081,-0.013830769230768869,0.019099999999999895,-0.009288461538461634,0.020607852384022126,0.033969618398097055,0.04447428871663324,0.061647400425964345,0.7120875328717697,0.7738172618562332,1.0928010307754674,1.157982796466021
,-9.435,0.043,-3.022,-9.45,0.05,-2.996,2.59,1.4,0.63,0.006750000000000256,-0.008630769230769886,0.003903846153845869,-0.03708846153846153,-0.029063461538461538,-0.09948076923076932,0.003169230769231479,0.028099999999999792,-0.07928846153846159,0.03783068203136955,0.041337452438586796,0.04435120308789212,0.06981945529490799,0.6916121277375076,0.7704964852578858,0.9844241741091284,1.1726921162595578
41785.0,-9.45,0.096,-2.984,-9.476,0.086,-3.075,2.45,1.47,0.77,-0.008249999999998536,-0.03463076923077146,-0.1360961538461538,0.015911538461538477,0.006936538461538452,-0.029480769230769255,0.04116923076923129,-0.05090000000000039,0.06071153846153843,0.044901504633399696,0.06195333520758498,0.04568774624010952,0.07523386894900333,0.7419447532066231,0.7705105648994814,1.0821126333214448,1.1832349990749933
,-9.447,0.084,-2.982,-9.44,0.045,-3.049,2.52,1.61,0.91,-0.005249999999998423,0.001369230769229901,-0.06609615384615397,0.00391153846153848,-0.03406346153846154,0.11051923076923087,0.04316923076923107,-0.024900000000000144,0.20071153846153844,0.04366285742302266,0.0422161604706262,0.04641602073792207,0.07726864933500062,0.8343740283488242,0.7686187859258974,1.1415516395252987,1.1952248948122188
,-9.466,0.105,-2.982,-9.435,0.05,-3.058,2.38,1.61,0.91,-0.02424999999999855,0.006369230769228906,-0.2060961538461541,0.02491153846153847,-0.029063461538461538,0.11051923076923087,0.04316923076923107,-0.03390000000000004,0.20071153846153844,0.05542769825392145,0.04510500966843182,0.05397365826101122,0.07922290999371123,0.9114981485153891,0.76886852628325,1.2199846925057958,1.207931130720619
,-9.402,0.077,-3.039,-9.476,0.077,-3.08,2.52,1.61,0.84,0.039750000000001506,-0.03463076923077146,-0.06609615384615397,-0.003088461538461526,-0.002063461538461542,0.11051923076923087,-0.013830769230768869,-0.05590000000000028,0.13071153846153838,0.042200607486023924,0.06579025802530106,0.05510101745232085,0.07985446894743352,0.8017226945695748,0.7739973366698163,1.210259981036915,1.2252852440426267
41861.0,-9.438,0.129,-3.061,-9.469,0.077,-3.005,2.73,1.26,0.91,0.003750000000000142,-0.027630769230770014,0.143903846153846,0.04891153846153848,-0.002063461538461542,-0.23948076923076922,-0.035830769230768666,0.019099999999999895,0.20071153846153844,0.06074738774913006,0.03365304268271701,0.05713389012154219,0.08177351747180563,0.7928134736089236,0.7749491433027591,1.3198022367818458,1.2457854599705778
,-9.466,0.098,-3.092,-9.433,0.12,-2.991,2.52,1.26,0.77,-0.02424999999999855,0.008369230769229574,-0.06609615384615397,0.01791153846153848,0.040936538461538455,-0.23948076923076922,-0.0668307692307688,0.033099999999999685,0.06071153846153843,0.07331601070731669,0.05330529246596078,0.05816990233538596,0.08276270293326343,0.8818834563967816,0.7758873056261512,1.3852192975617732,1.2632209048899883
,-9.452,0.108,-3.025,-9.478,0.112,-3.046,2.45,1.4,0.77,-0.010249999999999204,-0.036630769230770355,-0.1360961538461538,0.027911538461538474,0.03293653846153846,-0.09948076923076932,0.00016923076923136549,-0.02190000000000003,0.06071153846153843,0.02973457782352357,0.053909542942473146,0.0602337673789835,0.08448341234298308,0.9198722803379796,0.7765572824014467,1.4883652746051927,1.2888159430123023
,-9.433,0.072,-3.037,-9.407,0.108,-3.034,2.38,1.33,0.77,0.008750000000000924,0.034369230769229375,-0.2060961538461541,-0.00808846153846153,0.028936538461538458,-0.16948076923076916,-0.011830769230768645,-0.00990000000000002,0.06071153846153843,0.01679145052253943,0.046006274374313746,0.06620524500149115,0.08524621593513644,0.8394294624979128,0.7706465130319972,1.4137674373008762,1.3195762394495978
41936.0,-9.438,0.072,-3.061,-9.418,0.122,-2.982,1.75,1.05,0.49,0.003750000000000142,0.023369230769230143,-0.836096153846154,-0.00808846153846153,0.04293653846153846,-0.4494807692307692,-0.035830769230768666,0.04209999999999958,-0.2192884615384616,0.036923295271789745,0.06451416342017208,0.06538498411856418,0.09114902001792236,0.7935087295693953,0.7691414658557303,1.314076654043701,1.3503036567865894
,-9.466,0.067,-3.065,-9.421,0.062,-2.974,2.03,0.91,0.56,-0.02424999999999855,0.02036923076923003,-0.5560961538461542,-0.013088461538461521,-0.01706346153846154,-0.5894807692307692,-0.03983076923076867,0.05009999999999959,-0.14928846153846154,0.04843408410363991,0.0567104688907142,0.06375673104368317,0.09472697303869321,0.8900714820700563,0.7689917851058101,1.2615287064794205,1.3749575592114751
,-9.392,0.11,-3.041,-9.423,0.105,-2.781,2.03,0.91,0.56,0.04975000000000129,0.01836923076922936,-0.5560961538461542,0.029911538461538476,0.025936538461538455,-0.5894807692307692,-0.01583076923076865,0.24309999999999965,-0.14928846153846154,0.06016955947631722,0.24516880443159952,0.06680456727673305,0.09431712921207383,0.7952138402384605,0.7697094635011447,1.3174759350104834,1.3956338821322245
,-9.426,0.081,-3.025,-9.43,-0.093,-2.819,2.03,0.77,0.49,0.015750000000000597,0.011369230769229688,-0.5560961538461542,0.0009115384615384775,-0.17206346153846153,-0.7294807692307692,0.00016923076923136549,0.20509999999999984,-0.2192884615384616,0.015777263432551838,0.2679572805595727,0.07454232845345563,0.09599443949269669,0.6834452539254756,0.7718649946299107,1.322557067537554,1.4240714240705057
42012.0,-9.435,0.048,-2.95,-9.452,0.12,-3.192,2.17,0.77,0.49,0.006750000000000256,-0.010630769230770554,-0.41609615384615406,-0.032088461538461524,0.040936538461538455,-0.7294807692307692,0.0751692307692311,-0.16790000000000038,-0.2192884615384616,0.08201003059591704,0.17314509359393077,0.07980599768864832,0.09906511545637318,0.6596805546424608,0.7704989675229265,1.214974872623218,1.4480727694551008
,-9.469,0.153,-3.072,-9.402,0.105,-2.931,3.08,0.84,0.49,-0.027249999999998664,0.03936923076923016,0.4939038461538461,0.07291153846153847,0.025936538461538455,-0.6594807692307693,-0.04683076923076879,0.09309999999999974,-0.2192884615384616,0.09083928603624014,0.10435636232989205,0.08158879108374681,0.10226646645374372,0.6983839535193347,0.7715838431371852,1.3185770182534473,1.4723331180197028
,-9.435,0.215,-3.202,-9.488,0.007,-3.049,3.01,0.7,0.56,0.006750000000000256,-0.04663076923077014,0.4239038461538458,0.13491153846153847,-0.07206346153846153,-0.7994807692307693,-0.17683076923076868,-0.024900000000000144,-0.14928846153846154,0.2225214745969578,0.0893732685312486,0.08124066842310357,0.1083587090558882,0.6919188687979907,0.7745452772966511,1.4281307825059395,1.4909455804335612
,-9.452,0.141,-3.051,-9.445,-0.05,-3.017,2.59,0.77,0.49,-0.010249999999999204,-0.0036307692307708805,0.003903846153845869,0.06091153846153846,-0.12906346153846154,-0.7294807692307692,-0.02583076923076888,0.007099999999999884,-0.2192884615384616,0.06695152467871587,0.12930958815763452,0.08526756756540503,0.11052626828738571,0.7086666324688065,0.7755443855959274,1.5367608837617746,1.5111750439383604
42087.0,-9.442,0.141,-2.948,-9.519,0.01,-3.087,3.71,0.77,0.63,-0.00024999999999941735,-0.07763076923077072,1.123903846153846,0.06091153846153846,-0.06906346153846155,-0.7294807692307692,0.07716923076923132,-0.0629000000000004,-0.07928846153846159,0.09831260445775179,0.1214607263729136,0.08756842370809156,0.11291811217534677,0.70644490841254,0.7763258462933907,1.6461382191903164,1.5251202023634298
,-9.469,0.072,-2.953,-9.524,0.079,-2.934,3.57,0.91,0.84,-0.027249999999998664,-0.08263076923076973,0.9839038461538459,-0.00808846153846153,-6.346153846154001e-05,-0.5894807692307692,0.07216923076923143,0.09009999999999962,0.13071153846153838,0.07756535038199518,0.12225325374416632,0.09250026945653217,0.11569010065347474,0.8089329995837868,0.7825434612472435,1.6049637432183415,1.5353551829171699
,-9.459,0.156,-2.996,-9.529,0.103,-2.989,3.36,0.7,0.77,-0.017249999999998877,-0.08763076923077051,0.7739038461538459,0.07591153846153847,0.023936538461538454,-0.7994807692307693,0.02916923076923128,0.03509999999999991,0.06071153846153843,0.08313223319065996,0.09738644458802909,0.09424297129193805,0.11691963750336277,0.8329780803929433,0.789506028850606,1.7116502813265837,1.5371468684698304
,-9.409,0.115,-3.216,-9.469,0.168,-3.082,3.57,0.56,0.56,0.03275000000000006,-0.027630769230770014,0.9839038461538459,0.03491153846153848,0.08893653846153847,-0.9394807692307692,-0.19083076923076892,-0.05790000000000006,-0.14928846153846154,0.19674287916709582,0.10966119314417834,0.10012575897122182,0.11875142460432973,0.7582814314961431,0.7969943940375235,1.7915594618344894,1.5349415935706838
42163.0,-9.457,0.105,-3.02,-9.459,0.105,-2.836,2.73,0.77,0.56,-0.015249999999999986,-0.017630769230770227,0.143903846153846,0.02491153846153847,0.025936538461538455,-0.7294807692307692,0.005169230769231259,0.18809999999999993,-0.14928846153846154,0.02966257229685715,0.19069650770539956,0.10131599373150772,0.12443067009761878,0.8163112074035386,0.8043596713774014,1.885119350795186,1.5247293796184753
,-9.428,0.057,-3.001,-9.442,0.153,-2.919,2.87,0.63,0.42,0.013749999999999929,-0.0006307692307707669,0.2839038461538461,-0.023088461538461523,0.07393653846153846,-0.8694807692307692,0.024169230769231387,0.10509999999999975,-0.2892884615384616,0.03614265170389932,0.1285029944767708,0.10241012089667742,0.1280282186542331,0.7612342033663481,0.8114132622572365,1.7901677355975398,1.5148237717412083
,-9.407,0.053,-2.898,-9.466,0.093,-3.025,2.38,0.56,0.49,0.034750000000000725,-0.0246307692307699,-0.2060961538461541,-0.027088461538461527,0.013936538461538459,-0.9394807692307692,0.12716923076923115,-0.0009000000000001229,-0.2192884615384616,0.1345858852293164,0.02831451742815657,0.10253790472898842,0.13631462331859592,0.6779369052553037,0.8201759039148727,1.7180357761655074,1.5129829572730433
,-9.442,0.101,-2.793,-9.497,0.093,-2.955,2.73,0.56,0.63,-0.00024999999999941735,-0.05563076923077048,0.143903846153846,0.02091153846153848,0.013936538461538459,-0.9394807692307692,0.23216923076923113,0.06909999999999972,-0.07928846153846159,0.23310921615587168,0.08979877276164269,0.10683030653481855,0.15241050054277724,0.6582428511438077,0.8263914581784225,1.8258521399659042,1.517233229636155
