Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagnX,MagnY,MagnZ,AccX_corr,AccY_corr,AccZ_corr,GyroX_corr,GyroY_corr,GyroZ_corr,AccNorm,GyroNorm,AccNorm_filt,GyroNorm_filt,KneeAngle_acc_deg,KneeAngle_gyro_deg,KneeAngle_fused_deg,KneeAngle_fused_filt_deg,KneeValgus_acc_deg,KneeValgus_filt_deg
,-9.363,-0.883,-3.252,-9.311,-0.921,-3.312,2.94,1.54,0.56,-0.026626923076923603,-0.4740442307692308,0.0739826923076925,0.024707692307693208,-0.5116365384615384,0.007992307692308298,0.4805209303654013,0.5122951244452024,0.5082410342126158,0.5226922920447346,-6.401253769919336,-0.0016545857988166444,-0.3919301459413401,-0.31588087433178563,6.108823978068514,5.214533052543278
,-9.387,-0.876,-3.252,-9.299,-0.945,-3.393,2.66,1.47,0.49,-0.05062692307692451,-0.4670442307692308,0.0739826923076925,0.03670769230769366,-0.5356365384615385,-0.07300769230769166,0.47557001334835447,0.5418339959302204,0.5066062539748724,0.5230822251090977,-9.335733573980136,-0.0020075443786983145,-0.5704603150938322,-0.31918566363643286,7.556538706602225,4.956917736994966
31902.0,-9.337,-0.948,-3.403,-9.323,-0.888,-3.226,2.59,1.4,0.49,-0.0006269230769238021,-0.5390442307692307,-0.07701730769230775,0.012707692307692753,-0.4786365384615385,0.09399230769230815,0.5445188164263083,0.48794361897616445,0.506262782170343,0.5253894952436798,-3.290684147446555,-0.002129733727810745,-0.6247450461787566,-0.3240584669047072,4.822582279192048,4.935757355304426
,-9.32,-0.981,-3.331,-9.342,-0.928,-3.254,3.15,1.4,0.63,0.016373076923075658,-0.5720442307692308,-0.005017307692307682,-0.006292307692307375,-0.5186365384615386,0.06599230769230813,0.5723004918578781,0.5228560383490066,0.5119331307654835,0.5229487350331213,-1.5853056704541615,-0.002069230769230866,-0.644015551563673,-0.3284488254646726,-1.594250417133253,4.758674775998511
,-9.328,-0.94,-3.312,-9.354,-0.928,-3.285,3.43,1.4,0.63,0.008373076923076539,-0.5310442307692307,0.013982692307692446,-0.018292307692306053,-0.5186365384615386,0.03499230769230799,0.5312942679293795,0.5201374137145973,0.5192939163068473,0.519605883363544,-2.3217117016341007,-0.001893343195266385,-0.6777418443875668,-0.3465024472204415,-1.5510499124015666,4.817930322318744
,-9.282,-0.878,-3.223,-9.328,-0.964,-3.302,3.29,1.61,0.7,0.054373076923075914,-0.4690442307692308,0.10298269230769241,0.007707692307693748,-0.5546365384615384,0.017992307692308085,0.48328496441222235,0.5549818208314595,0.5161138950000212,0.5237284416479867,3.235152020444602,-0.0019674556213019018,-0.5994113369134085,-0.36598051180914654,10.634653165217642,4.775847432307808
31977.0,-9.325,-0.945,-3.393,-9.282,-0.9,-3.211,2.59,1.26,0.63,0.011373076923076653,-0.5360442307692308,-0.06701730769230752,0.05370769230769312,-0.4906365384615385,0.10899230769230828,0.5403370094209724,0.5054582596245049,0.5156224035208046,0.5249854862061569,-2.0186601797965977,-0.0024838757396451047,-0.627290222055096,-0.3881449744632557,3.918142880114445,4.766716872364645
,-9.256,-0.928,-3.4,-9.351,-0.866,-3.156,3.43,1.26,0.63,0.08037307692307571,-0.5190442307692309,-0.07401730769230763,-0.015292307692307716,-0.45663653846153845,0.163992307692308,0.5304199344169891,0.4854320342900136,0.5180725841478785,0.527737779269645,5.490726077840236,-0.0023368343195267613,-0.5050739966489052,-0.41106843943950844,8.578721786273917,4.548498161763771
,-9.261,-0.931,-3.333,-9.306,-0.945,-3.139,3.78,1.33,0.77,0.07537307692307671,-0.5220442307692308,-0.007017307692307906,0.02970769230769399,-0.5356365384615385,0.18099230769230834,0.5275040494740666,0.5661689357083228,0.5190932447352081,0.5302343107095919,4.99017831300425,-0.002622485207100742,-0.39488901258601955,-0.43087442288746897,4.941738091832946,4.256416867476068
,-9.249,-0.912,-3.262,-9.371,-0.983,-3.159,4.06,1.33,0.84,0.08737307692307539,-0.5030442307692309,0.06398269230769227,-0.03529230769230729,-0.5736365384615385,0.16099230769230832,0.5145690795181476,0.5968441575289813,0.5171982889825684,0.5370771371598139,6.551388238260543,-0.00228313609467471,-0.2562960296992657,-0.4451417642583839,8.840259671231209,3.9657826645223815
32053.0,-9.33,-0.907,-3.23,-9.318,-0.89,-3.343,2.45,1.68,0.56,0.006373076923075871,-0.4980442307692308,0.0959826923076923,0.017707692307693534,-0.4806365384615385,-0.02300769230769184,0.5072488039755396,0.4815126149712792,0.5188586166755912,0.5405525374070104,-2.5048341013104647,-0.002453402366864071,-0.3010999301847441,-0.4605752732055631,7.622773539920004,4.161168868387192
,-9.32,-0.893,-3.309,-9.332,-0.95,-3.333,2.52,1.75,0.7,0.016373076923075658,-0.4840442307692308,0.016982692307692115,0.0037076923076924118,-0.5406365384615384,-0.013007692307692054,0.48461872314936727,0.5408057079590549,0.5201451312256236,0.5417725845009314,-1.288583592392314,-0.002489053254438037,-0.32081466555907306,-0.47724297736867266,-0.5188124433117451,4.495871069670892
,-9.308,-0.979,-3.326,-9.308,-0.919,-3.302,2.24,1.82,0.84,0.028373076923076113,-0.5700442307692308,-1.7307692307788614e-05,0.02770769230769332,-0.5096365384615384,0.017992307692308085,0.5707499074261188,0.5107062175891064,0.5225524070803429,0.5399112974380722,-0.37525956591942133,-0.0027554733727812417,-0.3216424718503037,-0.4985867461564952,-0.45947201667374316,4.316253512355851
