Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagnX,MagnY,MagnZ,AccX_butter,AccX_kalman,AccY_butter,AccY_kalman,AccZ_butter,AccZ_kalman,GyroX_butter,GyroX_kalman,GyroY_butter,GyroY_kalman,GyroZ_butter,GyroZ_kalman,MagnX_butter,MagnX_kalman,MagnY_butter,MagnY_kalman,MagnZ_butter,MagnZ_kalman
,-9.933,-0.093,-0.115,-9.919,-0.079,-0.072,2.66,1.26,0.84,-9.901871988227361,-9.904395399477341,-0.06946558803332742,-0.07131424916798117,-0.07999027973800307,-0.08197736866679804,-9.899003722759433,-9.902200536525982,-0.0770350097213355,-0.07281389873463305,-0.07877191064502832,-0.08490288741857713,2.689368183465095,2.688368655304062,1.2229139593513538,1.2024715201646605,0.8328843223844496,0.8234965706615249
,-9.878,-0.055,-0.079,-9.871,-0.06,-0.057,2.73,1.33,0.84,-9.902413793437297,-9.903241061648544,-0.06899460096829638,-0.07060078563509585,-0.08028939287726,-0.08184716077639234,-9.898501298550594,-9.90083605785531,-0.07844999645571764,-0.0722535144124916,-0.07714944542875832,-0.08368262331506995,2.6931387584537947,2.690189299696562,1.2227296518417934,1.2080486643427322,0.8310172480354835,0.8242183075235352
,-9.89,-0.053,-0.043,-9.868,-0.115,-0.072,2.73,1.19,0.77,-9.902864001639937,-9.902661996407964,-0.06867782205682513,-0.06983105859668276,-0.08058660656436296,-0.0801482758155105,-9.89826141019012,-9.899400053685374,-0.07967083724881925,-0.07412292674646333,-0.07549121695007924,-0.08317171253917403,2.6963219649845898,2.6919303226870706,1.2211177667304538,1.2072593504314177,0.8286164317289175,0.8218472032931283
13705.0,-9.868,-0.072,-0.077,-9.899,-0.091,-0.101,2.73,1.26,0.84,-9.903163547835067,-9.901146139310192,-0.06853012411886424,-0.06992591191044382,-0.0808549470338759,-0.08001059372171199,-9.898297591191957,-9.899382558322115,-0.08064605599661938,-0.07486100400490743,-0.07380443345251071,-0.08395138880970764,2.6986356263156415,2.693595206321743,1.218215672112659,1.2095658329273673,0.8258491883770034,0.8226410711768085
,-9.907,-0.062,-0.079,-9.914,-0.074,-0.091,2.73,1.19,0.84,-9.903267956161686,-9.90140214349901,-0.0685506045104662,-0.06957929166155404,-0.08106335702394454,-0.07996639789272672,-9.898597864561877,-9.900021816155128,-0.08134367856538444,-0.07482335011399263,-0.0721073344590636,-0.0842596424709535,2.6998532419912715,2.695187280368,1.2142031757909917,1.208710169382825,0.8228798041667119,0.8234002212023376
,-9.928,-0.041,-0.091,-9.909,-0.089,-0.069,2.8,1.19,0.77,-9.903147505583794,-9.902565335285873,-0.06872355372063417,-0.0683294466849916,-0.08118086134157103,-0.08044892532309392,-9.89912670239368,-9.900414454926937,-0.08175066513356047,-0.07544333100275435,-0.07043364323852767,-0.08359229956713629,2.6998302561100904,2.6997710066780587,1.2092812468780605,1.207891926177546,0.8198573999325879,0.8210648939658389
,-9.916,-0.096,-0.079,-9.907,-0.067,-0.053,2.66,1.05,0.77,-9.902787534160149,-9.903152867279287,-0.06902167764697434,-0.06953955022638922,-0.08118178207665383,-0.08038556014044881,-9.899828889490179,-9.900702457531157,-0.08187041021168436,-0.07507408270362173,-0.0688345821847626,-0.0822544206449389,2.698519675150131,2.6980317195926804,1.2036513205613102,1.200986911418701,0.8169082240843732,0.8188316965185136
13781.0,-9.883,-0.057,-0.093,-9.928,-0.072,-0.084,2.66,1.26,0.91,-9.90218854036425,-9.90227153123297,-0.06941119127625069,-0.06899116386200917,-0.08105105933177072,-0.08093722161860233,-9.900634189491436,-9.90189624836103,-0.08171917275307022,-0.07493964526310691,-0.0673778516203381,-0.08233075926147432,2.695975629885948,2.696368495947333,1.1974993999270283,1.2035677035933543,0.8141325351805119,0.8228187178701802
,-9.904,-0.072,-0.089,-9.887,-0.055,-0.096,2.66,1.19,0.77,-9.901365560993217,-9.902347121560036,-0.06985791611099675,-0.06912274790454438,-0.0807885043162502,-0.0812898273853618,-9.901462008051507,-9.901244797604638,-0.08132252761450733,-0.07406763395703764,-0.066143611373918,-0.0829285498596567,2.6923461494411085,2.6947780092946196,1.190987955693426,1.202974353472292,0.8116053844691098,0.8205088212523051
,-9.897,-0.105,-0.098,-9.866,-0.101,-0.041,2.66,1.19,0.84,-9.900346609555005,-9.902113278360078,-0.07033318700383313,-0.0706917512162265,-0.08041094338313626,-0.08202060565403718,-9.902225915443971,-9.89970345313338,-0.08071274396264312,-0.07524545469426729,-0.065217926077898,-0.08109490793499649,2.687858267786307,2.693257078661142,1.1842561678723476,1.2024069520584157,0.8093797911152162,0.8213612199790068
