Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
597551,-9.760673,0.107681,0.55037,0.140000,-4.410000,0.980000
597561,-9.734350,0.105288,0.71787,0.210000,-4.480000,0.980000
597571,-9.772636,0.100502,0.33501,0.210000,-4.480000,0.980000
597581,-9.782208,0.98109,0.67001,0.420000,-4.480000,1.50000
597592,-9.782208,0.126824,0.47858,0.910000,-4.200000,1.50000
597602,-9.753493,0.105288,0.69394,1.400000,-4.200000,1.50000
597612,-9.758279,0.119645,0.59823,1.330000,-4.200000,0.980000
597622,-9.767851,0.90931,0.35894,0.840000,-4.340000,1.50000
597632,-9.772636,0.81359,0.69394,1.120000,-4.410000,0.910000
597642,-9.734350,0.122038,0.93323,0.980000,-4.410000,0.980000
597652,-9.794173,0.62216,0.78966,0.560000,-4.410000,1.50000
597662,-9.743921,0.114860,0.0,0.350000,-4.410000,0.980000
597673,-9.777423,0.145967,0.69394,0.70000,-4.480000,0.910000
597683,-9.777423,0.102895,0.50251,0.140000,-4.270000,0.910000
597693,-9.779816,0.105288,0.59823,0.140000,-4.410000,0.910000
597703,-9.770244,0.105288,0.76573,0.210000,-4.410000,0.980000
597713,-9.746315,0.93323,0.76573,0.420000,-4.480000,0.910000
597723,-9.724778,0.98109,0.50251,0.700000,-4.340000,0.910000
597733,-9.755886,0.90931,0.62216,0.420000,-4.340000,0.980000
597743,-9.763065,0.90931,0.74180,0.70000,-4.410000,0.980000
597754,-9.801352,0.124431,0.74180,0.350000,-4.480000,0.910000
597764,-9.743921,0.134003,0.83752,0.210000,-4.410000,0.910000
597774,-9.755886,0.124431,0.88538,0.210000,-4.410000,0.980000
597784,-9.789387,0.119645,0.16750,0.560000,-4.550000,0.980000
597794,-9.751101,0.112467,0.31108,1.50000,-4.340000,0.910000
597804,-9.782208,0.88538,0.59823,1.50000,-4.480000,0.980000
597814,-9.760673,0.90931,0.62216,0.420000,-4.480000,0.980000
597824,-9.767851,0.136396,0.55037,0.70000,-4.620000,0.910000
597835,-9.808530,0.110074,0.83752,0.210000,-4.480000,0.980000
597845,-9.775029,0.129217,0.74180,0.490000,-4.410000,1.50000
597855,-9.772636,0.98109,0.43072,0.420000,-4.410000,0.910000
597865,-9.765458,0.117252,0.40679,0.560000,-4.340000,1.50000
597875,-9.724778,0.124431,0.67001,0.840000,-4.200000,1.50000
597885,-9.777423,0.119645,0.55037,0.980000,-4.340000,1.50000
597895,-9.796566,0.105288,0.38287,0.910000,-4.410000,1.50000
597905,-9.775029,0.138789,0.50251,0.840000,-4.550000,1.50000
597916,-9.760673,0.76573,0.62216,0.280000,-4.410000,1.50000
597926,-9.772636,0.83752,0.52644,0.280000,-4.620000,0.980000
597936,-9.741529,0.107681,0.40679,0.280000,-4.480000,1.50000
597946,-9.760673,0.98109,0.40679,0.0,-4.480000,1.50000
597956,-9.760673,0.93323,0.40679,0.140000,-4.550000,1.50000
597966,-9.751101,0.95716,0.76573,0.210000,-4.480000,1.50000
597976,-9.777423,0.122038,0.38287,0.630000,-4.410000,1.50000
597986,-9.770244,0.105288,0.31108,0.840000,-4.340000,0.980000
597997,-9.763065,0.117252,0.52644,0.980000,-4.410000,1.50000
598007,-9.784601,0.81359,0.57430,0.980000,-4.480000,0.980000
598017,-9.767851,0.100502,0.59823,0.770000,-4.480000,0.980000
598027,-9.727171,0.74180,0.95716,0.140000,-4.480000,0.910000
598037,-9.765458,0.107681,0.19143,0.350000,-4.480000,0.980000
598047,-9.748708,0.86145,0.50251,0.0,-4.480000,0.910000
598057,-9.770244,0.110074,0.28715,0.280000,-4.550000,1.50000
598067,-9.755886,0.107681,0.55037,0.770000,-4.550000,1.50000
598078,-9.746315,0.110074,0.71787,0.840000,-4.340000,0.980000
598088,-9.767851,0.88538,0.78966,0.350000,-4.480000,0.980000
598098,-9.765458,0.129217,0.45465,0.70000,-4.340000,0.910000
598108,-9.729565,0.129217,0.40679,0.0,-4.480000,0.980000
598118,-9.765458,0.112467,0.69394,0.0,-4.340000,1.50000
598128,-9.767851,0.110074,0.21536,0.350000,-4.200000,1.120000
598138,-9.763065,0.107681,0.57430,0.560000,-4.270000,0.980000
598148,-9.777423,0.78966,0.57430,0.560000,-4.410000,0.910000
598159,-9.755886,0.105288,0.55037,0.560000,-4.270000,0.980000
598169,-9.736743,0.93323,0.69394,0.280000,-4.340000,0.980000
598179,-9.782208,0.124431,0.45465,0.70000,-4.340000,0.980000
598189,-9.779816,0.98109,0.57430,0.630000,-4.480000,0.980000
598199,-9.775029,0.86145,0.55037,0.770000,-4.410000,1.50000
598209,-9.794173,0.105288,0.64609,0.350000,-4.480000,1.50000
598219,-9.739136,0.114860,0.33501,0.140000,-4.480000,1.120000
598229,-9.753493,0.129217,0.47858,0.140000,-4.480000,1.120000
598240,-9.794173,0.98109,0.78966,0.420000,-4.620000,1.50000
598250,-9.782208,0.131610,0.50251,0.210000,-4.480000,1.50000
598260,-9.767851,0.83752,0.26322,0.490000,-4.480000,0.980000
598270,-9.784601,0.81359,0.43072,0.700000,-4.340000,1.50000
598280,-9.772636,0.143574,0.55037,0.840000,-4.340000,1.120000
598290,-9.753493,0.117252,0.45465,0.980000,-4.410000,1.50000
598300,-9.755886,0.112467,0.59823,1.120000,-4.480000,1.50000
598310,-9.763065,0.105288,0.52644,1.50000,-4.480000,1.50000
598321,-9.775029,0.59823,0.40679,0.700000,-4.410000,1.50000
598331,-9.777423,0.134003,0.78966,0.560000,-4.410000,1.50000
598341,-9.770244,0.95716,0.47858,0.700000,-4.410000,1.50000
598351,-9.803744,0.105288,0.74180,0.630000,-4.480000,1.120000
598361,-9.755886,0.105288,0.26322,0.350000,-4.480000,0.980000
598371,-9.798959,0.136396,0.38287,0.210000,-4.620000,0.910000
598381,-9.803744,0.112467,0.76573,0.210000,-4.620000,0.980000
598391,-9.813316,0.114860,0.23929,0.210000,-4.410000,1.50000
598402,-9.763065,0.126824,0.31108,0.210000,-4.410000,0.910000
598412,-9.786994,0.124431,0.40679,0.210000,-4.340000,0.980000
598422,-9.753493,0.35894,0.81359,0.210000,-4.340000,1.50000
598432,-9.775029,0.98109,0.50251,0.210000,-4.410000,0.980000
598442,-9.789387,0.119645,0.43072,0.140000,-4.410000,1.50000
598452,-9.753493,0.78966,0.50251,0.140000,-4.410000,1.50000
598462,-9.767851,0.78966,0.67001,0.210000,-4.270000,0.980000
598472,-9.748708,0.117252,0.11965,0.140000,-4.410000,1.50000
598483,-9.763065,0.148360,0.33501,0.840000,-4.270000,1.50000
598493,-9.789387,0.95716,0.47858,1.190000,-4.410000,0.910000
598503,-9.748708,0.153146,0.57430,1.50000,-4.340000,1.50000
598513,-9.798959,0.145967,0.21536,0.980000,-4.270000,1.50000
598523,-9.767851,0.126824,0.40679,0.910000,-4.270000,1.50000
598533,-9.755886,0.114860,0.45465,0.700000,-4.410000,0.910000
598543,-9.782208,0.122038,0.110074,0.0,-4.410000,0.910000
598553,-9.753493,0.105288,0.69394,0.70000,-4.410000,0.980000
598564,-9.782208,0.124431,0.52644,0.280000,-4.550000,0.980000
598574,-9.772636,0.134003,0.67001,0.140000,-4.340000,0.980000
598584,-9.746315,0.81359,0.28715,0.280000,-4.340000,1.120000
598594,-9.739136,0.100502,0.57430,0.770000,-4.270000,1.120000
598604,-9.801352,0.100502,0.38287,0.980000,-4.410000,1.120000
598614,-9.753493,0.112467,0.47858,0.980000,-4.410000,1.120000
598624,-9.796566,0.117252,0.83752,0.770000,-4.340000,1.50000
598634,-9.806137,0.83752,0.67001,0.210000,-4.760000,0.980000
598645,-9.755886,0.112467,0.62216,0.210000,-4.620000,1.50000
598655,-9.779816,0.83752,0.52644,0.70000,-4.550000,1.120000
598665,-9.751101,0.105288,0.88538,0.70000,-4.480000,1.50000
598675,-9.741529,0.129217,0.52644,0.490000,-4.340000,0.980000
598685,-9.796566,0.148360,0.45465,0.910000,-4.200000,1.50000
598695,-9.758279,0.98109,0.38287,1.50000,-4.340000,1.120000
598705,-9.779816,0.105288,0.67001,0.980000,-4.340000,0.980000
598715,-9.810924,0.100502,0.59823,0.980000,-4.480000,1.120000
598726,-9.777423,0.117252,0.33501,0.840000,-4.410000,1.120000
598736,-9.786994,0.88538,0.28715,0.630000,-4.410000,1.50000
598746,-9.789387,0.105288,0.83752,0.560000,-4.480000,1.120000
598756,-9.794173,0.95716,0.43072,0.280000,-4.550000,1.120000
598766,-9.775029,0.141182,0.69394,0.280000,-4.480000,0.980000
598776,-9.731957,0.119645,0.67001,0.420000,-4.550000,1.50000
598786,-9.782208,0.90931,0.62216,0.490000,-4.200000,1.50000
598796,-9.779816,0.126824,0.69394,0.280000,-4.340000,1.120000
598807,-9.746315,0.124431,0.57430,0.140000,-4.340000,1.50000
598817,-9.777423,0.100502,0.38287,0.350000,-4.480000,0.980000
598827,-9.746315,0.112467,0.45465,0.700000,-4.480000,0.980000
598837,-9.784601,0.81359,0.64609,0.770000,-4.480000,0.980000
598847,-9.753493,0.88538,0.93323,0.700000,-4.340000,1.50000
598857,-9.746315,0.98109,0.62216,0.700000,-4.270000,1.120000
598867,-9.801352,0.134003,0.71787,0.770000,-4.410000,1.120000
598877,-9.767851,0.114860,0.57430,0.840000,-4.620000,0.980000
598888,-9.767851,0.105288,0.71787,1.50000,-4.410000,0.980000
598898,-9.801352,0.119645,0.57430,0.840000,-4.480000,0.980000
598908,-9.779816,0.126824,0.33501,0.770000,-4.340000,0.910000
598918,-9.782208,0.131610,0.76573,0.420000,-4.480000,1.120000
598928,-9.777423,0.110074,0.64609,0.630000,-4.550000,1.50000
598938,-9.739136,0.117252,0.50251,0.980000,-4.550000,1.120000
598948,-9.772636,0.129217,0.43072,1.680000,-4.340000,1.50000
598958,-9.772636,0.74180,0.62216,2.100000,-4.270000,1.120000
598969,-9.743921,0.64609,0.78966,1.190000,-4.340000,0.980000
598979,-9.758279,0.124431,0.76573,0.560000,-4.480000,0.980000
598989,-9.758279,0.126824,0.23929,0.210000,-4.270000,1.50000
598999,-9.782208,0.150753,0.40679,0.350000,-4.410000,1.50000
599009,-9.736743,0.81359,0.38287,0.910000,-4.340000,0.980000
599019,-9.786994,0.78966,0.78966,1.50000,-4.270000,1.120000
599029,-9.753493,0.112467,0.19143,1.50000,-4.410000,1.120000
599039,-9.808530,0.95716,0.57430,0.490000,-4.340000,1.120000
599050,-9.767851,0.107681,0.83752,0.140000,-4.410000,1.50000
599060,-9.758279,0.100502,0.71787,0.280000,-4.550000,1.50000
599070,-9.803744,0.83752,0.31108,0.420000,-4.620000,1.50000
599080,-9.760673,0.119645,0.50251,0.840000,-4.550000,0.980000
599090,-9.751101,0.117252,0.43072,0.980000,-4.340000,1.50000
599100,-9.772636,0.136396,0.50251,0.840000,-4.480000,1.50000
599110,-9.777423,0.119645,0.55037,0.350000,-4.410000,1.50000
599120,-9.779816,0.119645,0.69394,0.140000,-4.480000,1.50000
599131,-9.758279,0.119645,0.47858,0.280000,-4.410000,0.980000
599141,-9.765458,0.129217,0.33501,0.70000,-4.410000,1.120000
599151,-9.753493,0.83752,0.88538,0.350000,-4.410000,1.50000
599161,-9.765458,0.114860,0.86145,0.490000,-4.410000,1.120000
599171,-9.808530,0.114860,0.93323,0.560000,-4.410000,1.50000
599181,-9.789387,0.124431,0.74180,0.420000,-4.620000,0.980000
599191,-9.751101,0.138789,0.55037,0.630000,-4.340000,0.980000
599201,-9.755886,0.134003,0.112467,0.630000,-4.550000,1.50000
599212,-9.801352,0.78966,0.74180,0.140000,-4.620000,0.980000
599222,-9.751101,0.126824,0.52644,0.280000,-4.480000,0.980000
599232,-9.753493,0.110074,0.78966,0.420000,-4.480000,0.980000
599242,-9.753493,0.122038,0.64609,0.140000,-4.480000,0.980000
599252,-9.796566,0.124431,0.50251,0.280000,-4.340000,1.50000
599262,-9.741529,0.107681,0.52644,0.840000,-4.270000,1.120000
599272,-9.751101,0.71787,0.62216,1.400000,-4.130000,1.50000
599282,-9.786994,0.117252,0.45465,1.190000,-4.270000,0.980000
599293,-9.784601,0.102895,0.47858,0.630000,-4.340000,1.50000
599303,-9.782208,0.129217,0.55037,0.210000,-4.550000,1.120000
599313,-9.777423,0.107681,0.83752,0.70000,-4.410000,1.120000
599323,-9.801352,0.124431,0.59823,0.280000,-4.410000,1.190000
599333,-9.765458,0.102895,0.86145,0.560000,-4.270000,0.980000
599343,-9.786994,0.110074,0.43072,0.350000,-4.480000,1.50000
599353,-9.798959,0.67001,0.62216,0.140000,-4.410000,1.120000
599363,-9.760673,0.81359,0.52644,0.70000,-4.340000,1.50000
599375,-9.765458,0.117252,0.59823,0.70000,-4.130000,1.50000
599385,-9.779816,0.119645,0.71787,0.0,-4.410000,0.910000
599395,-9.719993,0.95716,0.69394,0.210000,-4.480000,1.50000
599405,-9.743921,0.141182,0.88538,0.490000,-4.410000,1.50000
599416,-9.741529,0.90931,0.81359,0.840000,-4.270000,1.50000
599426,-9.782208,0.131610,0.55037,0.980000,-4.410000,0.980000
599436,-9.784601,0.93323,0.52644,1.50000,-4.410000,1.120000
599446,-9.753493,0.117252,0.69394,1.50000,-4.480000,1.120000
599456,-9.751101,0.95716,0.74180,0.910000,-4.410000,0.980000
599466,-9.789387,0.107681,0.62216,0.560000,-4.550000,0.980000
599476,-9.791780,0.102895,0.83752,0.70000,-4.410000,1.50000
599486,-9.753493,0.98109,0.98109,0.210000,-4.480000,1.50000
599496,-9.772636,0.117252,0.59823,0.560000,-4.480000,1.50000
599506,-9.820495,0.124431,0.50251,0.560000,-4.550000,0.980000
599516,-9.794173,0.134003,0.47858,0.210000,-4.480000,0.980000
599526,-9.753493,0.153146,0.31108,0.280000,-4.410000,0.980000
599537,-9.794173,0.90931,0.59823,0.630000,-4.270000,1.50000
599547,-9.770244,0.110074,0.76573,1.50000,-4.410000,1.50000
599557,-9.784601,0.105288,0.38287,1.120000,-4.340000,1.50000
599567,-9.770244,0.88538,0.52644,1.330000,-4.410000,1.50000
599577,-9.777423,0.95716,0.83752,1.120000,-4.340000,0.980000
599587,-9.779816,0.98109,0.26322,0.420000,-4.620000,1.50000
599597,-9.775029,0.57430,0.45465,0.350000,-4.550000,0.980000
599607,-9.765458,0.100502,0.57430,0.700000,-4.410000,0.980000
599618,-9.765458,0.107681,0.57430,0.350000,-4.410000,1.50000
599628,-9.784601,0.114860,0.76573,0.420000,-4.340000,0.980000
599638,-9.775029,0.114860,0.50251,0.770000,-4.270000,0.980000
599648,-9.748708,0.100502,0.81359,0.770000,-4.410000,0.980000
599658,-9.806137,0.112467,0.35894,0.560000,-4.270000,0.980000
599668,-9.767851,0.105288,0.88538,0.560000,-4.410000,1.120000
599678,-9.806137,0.119645,0.55037,0.700000,-4.410000,0.980000
599688,-9.779816,0.107681,0.62216,0.770000,-4.480000,1.50000
599699,-9.772636,0.74180,0.47858,0.280000,-4.550000,1.50000
599709,-9.767851,0.122038,0.62216,0.70000,-4.480000,0.980000
599719,-9.784601,0.74180,0.69394,0.140000,-4.270000,0.910000
599729,-9.782208,0.110074,0.59823,0.350000,-4.480000,0.980000
599739,-9.798959,0.105288,0.59823,0.280000,-4.480000,0.980000
599749,-9.782208,0.131610,0.59823,0.70000,-4.550000,1.50000
599759,-9.770244,0.105288,0.81359,0.0,-4.550000,0.980000
599769,-9.760673,0.86145,0.55037,0.70000,-4.480000,0.980000
599780,-9.786994,0.117252,0.76573,0.280000,-4.480000,1.50000
599790,-9.758279,0.110074,0.93323,0.560000,-4.480000,0.980000
599800,-9.779816,0.122038,0.59823,0.980000,-4.340000,1.50000
599810,-9.784601,0.124431,0.78966,1.190000,-4.270000,1.120000
599820,-9.758279,0.88538,0.59823,1.50000,-4.270000,1.50000
599830,-9.775029,0.100502,0.38287,0.630000,-4.340000,1.50000
599840,-9.753493,0.93323,0.64609,0.70000,-4.410000,0.980000
599850,-9.743921,0.110074,0.57430,0.210000,-4.410000,0.980000
599861,-9.772636,0.93323,0.78966,0.280000,-4.410000,1.50000
599871,-9.743921,0.119645,0.47858,0.70000,-4.480000,1.50000
599881,-9.784601,0.76573,0.23929,0.140000,-4.340000,1.120000
599891,-9.763065,0.117252,0.35894,0.70000,-4.410000,1.120000
599901,-9.777423,0.105288,0.38287,0.280000,-4.340000,1.50000
599911,-9.796566,0.95716,0.71787,0.770000,-4.270000,0.980000
599921,-9.758279,0.119645,0.26322,0.980000,-4.340000,0.980000
599931,-9.801352,0.102895,0.76573,1.400000,-4.200000,1.50000
599942,-9.748708,0.129217,0.52644,1.470000,-4.200000,1.50000
599952,-9.775029,0.83752,0.62216,1.120000,-4.340000,1.120000
599962,-9.765458,0.122038,0.88538,0.420000,-4.550000,1.50000
599972,-9.782208,0.105288,0.35894,0.420000,-4.480000,0.980000
599982,-9.760673,0.114860,0.14357,0.770000,-4.550000,1.50000
599992,-9.775029,0.134003,0.55037,0.630000,-4.620000,0.980000
600002,-9.767851,0.136396,0.35894,0.350000,-4.550000,0.980000
600012,-9.751101,0.124431,0.50251,0.70000,-4.340000,1.120000
600023,-9.767851,0.78966,0.59823,0.560000,-4.270000,1.50000
600033,-9.777423,0.76573,0.47858,0.560000,-4.410000,0.980000
600043,-9.796566,0.95716,0.86145,0.630000,-4.130000,1.50000
600053,-9.803744,0.107681,0.81359,0.840000,-4.200000,1.50000
600063,-9.775029,0.114860,0.67001,0.700000,-4.340000,1.50000
600073,-9.763065,0.100502,0.50251,0.350000,-4.550000,0.980000
600083,-9.770244,0.107681,0.55037,0.140000,-4.410000,0.980000
600093,-9.767851,0.119645,0.74180,0.350000,-4.410000,0.910000
600104,-9.794173,0.81359,0.57430,0.630000,-4.270000,0.980000
600114,-9.803744,0.124431,0.76573,0.560000,-4.340000,0.980000
600124,-9.767851,0.110074,0.69394,0.280000,-4.410000,1.50000
600134,-9.772636,0.126824,0.38287,0.420000,-4.410000,1.50000
600144,-9.782208,0.105288,0.64609,0.350000,-4.410000,0.980000
600154,-9.767851,0.98109,0.40679,0.420000,-4.480000,0.980000
600164,-9.784601,0.83752,0.38287,0.560000,-4.550000,0.980000
600174,-9.791780,0.153146,0.55037,0.700000,-4.480000,0.980000
600185,-9.794173,0.107681,0.40679,0.770000,-4.340000,1.50000
600195,-9.818102,0.90931,0.38287,0.840000,-4.270000,1.120000
600205,-9.741529,0.88538,0.45465,0.770000,-4.270000,0.980000
600215,-9.727171,0.74180,0.55037,0.210000,-4.270000,1.120000
600225,-9.777423,0.100502,0.71787,0.280000,-4.480000,1.120000
600235,-9.748708,0.112467,0.76573,0.70000,-4.550000,1.120000
600245,-9.760673,0.88538,0.67001,0.70000,-4.340000,1.50000
600255,-9.753493,0.102895,0.81359,0.350000,-4.340000,1.190000
600266,-9.767851,0.95716,0.43072,0.700000,-4.340000,1.50000
600276,-9.796566,0.95716,0.71787,0.490000,-4.480000,1.50000
600286,-9.775029,0.76573,0.47858,0.70000,-4.480000,1.120000
600296,-9.760673,0.129217,0.57430,0.70000,-4.480000,0.980000
600306,-9.765458,0.124431,0.76573,0.280000,-4.480000,0.980000
600316,-9.763065,0.114860,0.74180,0.840000,-4.130000,0.980000
600326,-9.770244,0.105288,0.62216,1.120000,-4.130000,1.50000
600336,-9.758279,0.112467,0.50251,0.910000,-4.340000,0.980000
600347,-9.832459,0.110074,0.71787,0.700000,-4.340000,1.50000
600357,-9.784601,0.110074,0.52644,0.280000,-4.410000,1.50000
600367,-9.753493,0.88538,0.62216,0.70000,-4.480000,0.980000
600377,-9.827674,0.102895,0.71787,0.70000,-4.480000,1.50000
600387,-9.825280,0.126824,0.71787,0.140000,-4.410000,1.50000
600397,-9.755886,0.124431,0.74180,0.280000,-4.410000,0.980000
600407,-9.767851,0.93323,0.64609,0.490000,-4.340000,0.910000
600417,-9.791780,0.100502,0.78966,0.700000,-4.270000,0.980000
600428,-9.779816,0.71787,0.64609,0.700000,-4.340000,0.980000
600438,-9.770244,0.88538,0.67001,0.770000,-4.550000,0.980000
600448,-9.789387,0.107681,0.83752,0.770000,-4.550000,0.980000
600458,-9.770244,0.110074,0.67001,0.630000,-4.550000,0.980000
600468,-9.767851,0.114860,0.67001,0.490000,-4.550000,0.980000
600478,-9.770244,0.98109,0.83752,0.280000,-4.690000,0.980000
600488,-9.746315,0.88538,0.55037,0.70000,-4.480000,0.910000
600498,-9.779816,0.98109,0.74180,0.140000,-4.410000,1.50000
600509,-9.760673,0.131610,0.69394,0.420000,-4.410000,1.50000
600519,-9.784601,0.69394,0.71787,0.490000,-4.270000,1.50000
600529,-9.786994,0.117252,0.50251,0.350000,-4.340000,0.980000
600539,-9.770244,0.131610,0.59823,0.420000,-4.340000,1.50000
600549,-9.770244,0.122038,0.52644,0.700000,-4.480000,1.120000
600559,-9.794173,0.100502,0.57430,0.770000,-4.480000,0.980000
600569,-9.777423,0.122038,0.76573,0.910000,-4.410000,1.50000
600579,-9.796566,0.95716,0.81359,1.50000,-4.550000,0.980000
600590,-9.770244,0.102895,0.83752,0.840000,-4.480000,0.980000
600600,-9.753493,0.93323,0.52644,0.700000,-4.620000,0.980000
600610,-9.779816,0.98109,0.57430,0.280000,-4.690000,1.50000
600620,-9.748708,0.88538,0.43072,0.70000,-4.550000,1.50000
600630,-9.782208,0.155539,0.71787,0.70000,-4.480000,1.50000
600640,-9.784601,0.100502,0.71787,0.350000,-4.410000,1.50000
600650,-9.786994,0.78966,0.74180,0.700000,-4.200000,1.120000
600660,-9.741529,0.74180,0.47858,0.490000,-4.270000,1.120000
600671,-9.765458,0.102895,0.64609,0.140000,-4.340000,1.50000
600681,-9.770244,0.107681,0.43072,0.350000,-4.480000,1.50000
600691,-9.808530,0.88538,0.38287,0.630000,-4.410000,1.120000
600701,-9.786994,0.95716,0.71787,1.50000,-4.410000,1.120000
600711,-9.775029,0.76573,0.67001,1.120000,-4.480000,1.50000
600721,-9.789387,0.119645,0.40679,0.910000,-4.410000,0.980000
600731,-9.767851,0.102895,0.64609,0.840000,-4.410000,1.50000
600741,-9.784601,0.81359,0.59823,0.840000,-4.410000,1.50000
600752,-9.763065,0.100502,0.78966,0.420000,-4.480000,1.50000
600762,-9.779816,0.76573,0.47858,0.0,-4.480000,1.50000
600772,-9.789387,0.134003,0.67001,0.280000,-4.340000,1.50000
600782,-9.758279,0.90931,0.52644,0.350000,-4.410000,0.980000
600792,-9.755886,0.86145,0.59823,0.210000,-4.410000,1.50000
600802,-9.791780,0.105288,0.35894,0.140000,-4.410000,1.120000
600812,-9.810924,0.119645,0.19143,0.210000,-4.480000,1.120000
600822,-9.755886,0.117252,0.78966,0.210000,-4.340000,1.120000
600833,-9.741529,0.102895,0.19143,0.0,-4.200000,1.50000
600843,-9.753493,0.110074,0.107681,0.420000,-4.480000,1.50000
600853,-9.739136,0.88538,0.59823,0.700000,-4.340000,0.980000
600863,-9.772636,0.129217,0.50251,0.700000,-4.480000,1.50000
600873,-9.789387,0.110074,0.74180,0.770000,-4.410000,1.50000
600883,-9.755886,0.83752,0.93323,0.420000,-4.480000,1.50000
600893,-9.791780,0.124431,0.69394,0.70000,-4.410000,1.50000
600903,-9.782208,0.124431,0.90931,0.420000,-4.410000,0.980000
600914,-9.775029,0.105288,0.19143,0.280000,-4.340000,1.50000
600924,-9.739136,0.107681,0.52644,0.280000,-4.410000,1.50000
600934,-9.775029,0.117252,0.69394,0.840000,-4.410000,1.50000
600944,-9.789387,0.90931,0.78966,0.910000,-4.340000,0.980000
600954,-9.801352,0.102895,0.57430,0.490000,-4.480000,1.50000
600964,-9.741529,0.129217,0.55037,0.350000,-4.620000,0.980000
600974,-9.798959,0.100502,0.78966,0.280000,-4.410000,1.50000
600984,-9.782208,0.110074,0.52644,0.420000,-4.410000,0.980000
600995,-9.751101,0.76573,0.40679,0.770000,-4.410000,1.50000
601005,-9.782208,0.98109,0.62216,0.840000,-4.410000,1.50000
601015,-9.765458,0.105288,0.88538,0.770000,-4.480000,0.980000
601025,-9.741529,0.119645,0.14357,0.490000,-4.550000,1.50000
601035,-9.755886,0.105288,0.81359,0.70000,-4.550000,1.50000
601045,-9.801352,0.90931,0.38287,0.70000,-4.620000,1.190000
601055,-9.739136,0.117252,0.88538,0.70000,-4.340000,1.190000
601065,-9.784601,0.88538,0.45465,0.210000,-4.270000,1.50000
601076,-9.782208,0.93323,0.64609,0.280000,-4.270000,0.980000
601086,-9.782208,0.69394,0.59823,0.140000,-4.410000,1.50000
601096,-9.775029,0.117252,0.74180,0.490000,-4.410000,1.120000
601106,-9.755886,0.129217,0.50251,0.980000,-4.480000,1.50000
601116,-9.789387,0.112467,0.57430,1.330000,-4.340000,1.50000
601126,-9.760673,0.88538,0.76573,1.260000,-4.480000,1.190000
601136,-9.765458,0.100502,0.62216,0.910000,-4.410000,1.120000
601146,-9.794173,0.114860,0.88538,0.280000,-4.480000,0.980000
601157,-9.751101,0.93323,0.55037,0.70000,-4.480000,1.50000
601167,-9.794173,0.117252,0.74180,0.70000,-4.550000,1.120000
601177,-9.782208,0.134003,0.11965,0.280000,-4.340000,1.50000
601187,-9.810924,0.112467,0.59823,0.630000,-4.410000,1.50000
601197,-9.772636,0.90931,0.86145,0.700000,-4.480000,1.50000
601207,-9.775029,0.90931,0.28715,0.490000,-4.340000,0.910000
601217,-9.786994,0.93323,0.74180,0.70000,-4.340000,0.910000
601227,-9.748708,0.83752,0.64609,0.140000,-4.550000,1.50000
601238,-9.770244,0.88538,0.52644,0.70000,-4.410000,0.980000
601248,-9.770244,0.119645,0.74180,0.140000,-4.340000,0.980000
601258,-9.739136,0.107681,0.35894,0.210000,-4.270000,0.910000
601268,-9.779816,0.81359,0.59823,0.280000,-4.480000,1.50000
601278,-9.806137,0.114860,0.76573,0.560000,-4.550000,1.120000
601288,-9.760673,0.134003,0.40679,0.980000,-4.480000,1.50000
601298,-9.777423,0.117252,0.38287,1.50000,-4.270000,0.980000
601308,-9.760673,0.71787,0.62216,0.560000,-4.480000,1.50000
601319,-9.765458,0.86145,0.2393,0.420000,-4.410000,1.120000
601329,-9.734350,0.86145,0.98109,0.840000,-4.550000,1.120000
601339,-9.739136,0.131610,0.43072,0.980000,-4.550000,1.50000
601349,-9.770244,0.110074,0.95716,0.630000,-4.480000,1.50000
601359,-9.803744,0.141182,0.55037,0.70000,-4.270000,0.910000
601369,-9.784601,0.95716,0.86145,0.280000,-4.200000,1.50000
601379,-9.772636,0.88538,0.43072,0.350000,-4.270000,1.120000
601389,-9.758279,0.110074,0.45465,0.210000,-4.340000,1.50000
601400,-9.753493,0.110074,0.40679,0.350000,-4.340000,0.980000
601410,-9.784601,0.98109,0.81359,0.700000,-4.410000,0.980000
601420,-9.770244,0.95716,0.86145,0.700000,-4.410000,1.50000
601430,-9.760673,0.105288,0.90931,0.630000,-4.410000,1.50000
601440,-9.770244,0.126824,0.81359,0.420000,-4.410000,1.120000
601450,-9.801352,0.88538,0.64609,0.210000,-4.480000,1.50000
601460,-9.734350,0.136396,0.78966,0.0,-4.340000,0.980000
601470,-9.789387,0.81359,0.74180,0.140000,-4.410000,1.50000
601481,-9.784601,0.136396,0.40679,0.280000,-4.340000,1.120000
601491,-9.758279,0.114860,0.67001,0.560000,-4.270000,1.120000
601501,-9.739136,0.86145,0.45465,0.840000,-4.480000,1.50000
601511,-9.763065,0.78966,0.86145,0.700000,-4.410000,1.50000
601521,-9.746315,0.95716,0.47858,0.350000,-4.410000,1.190000
601531,-9.798959,0.110074,0.71787,0.280000,-4.340000,1.190000
601541,-9.760673,0.124431,0.43072,0.350000,-4.270000,1.120000
601551,-9.772636,0.110074,0.19143,0.420000,-4.480000,1.120000
601562,-9.789387,0.138789,0.55037,0.490000,-4.550000,1.50000
601572,-9.777423,0.71787,0.67001,0.350000,-4.480000,1.50000
601582,-9.743921,0.110074,0.81359,0.0,-4.410000,0.980000
